,Unnamed: 0,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
25,26,13.93,ANN ONCOL,86,0,11,21,24,9,8,9,3,1,0,0,Science Translational Medicine
26,27,42.784,NAT REV CANCER,86,5,13,20,12,14,11,7,3,1,0,0,Science Translational Medicine
27,28,41.577,NATURE,86,12,12,24,11,7,8,8,3,1,0,0,Science Translational Medicine
28,29,8.032,CELL REP,85,9,12,17,14,7,13,6,4,3,0,0,Science Translational Medicine
29,30,,ANN TRANSL MED,84,24,8,21,9,6,9,6,1,0,0,0,Science Translational Medicine
30,31,4.2410000000000005,HUM GENE THER,83,4,8,11,13,17,13,8,7,2,0,0,Science Translational Medicine
31,32,4.88,TRANSL RES,80,2,10,14,17,14,10,6,4,3,0,0,Science Translational Medicine
32,33,3.285,VACCINE,80,1,7,24,20,11,7,4,4,2,0,0,Science Translational Medicine
33,34,7.6160000000000005,ELIFE,77,4,8,14,11,9,10,14,5,1,0,1,Science Translational Medicine
34,35,5.186,J INFECT DIS,77,0,9,22,17,6,14,8,1,0,0,0,Science Translational Medicine
35,36,13.258,J ALLERGY CLIN IMMUN,75,5,11,20,15,13,4,4,2,1,0,0,Science Translational Medicine
36,37,32.621,NAT MED,74,2,9,21,20,6,5,8,2,1,0,0,Science Translational Medicine
37,38,3.4610000000000003,IMMUNOTHERAPY-UK,73,4,10,10,13,13,8,12,1,1,0,1,Science Translational Medicine
38,39,19.734,IMMUNITY,72,3,14,22,17,4,7,2,3,0,0,0,Science Translational Medicine
39,40,8.097000000000001,ACS APPL MATER INTER,71,0,4,7,17,17,17,6,3,0,0,0,Science Translational Medicine
40,41,7.877000000000001,J CONTROL RELEASE,71,1,10,10,10,9,18,11,0,2,0,0,Science Translational Medicine
41,42,10.376,PHARMACOL THERAPEUT,71,1,5,11,12,18,12,10,1,1,0,0,Science Translational Medicine
42,43,41.058,SCIENCE,69,4,17,15,14,3,11,4,1,0,0,0,Science Translational Medicine
43,44,24.373,CANCER DISCOV,65,1,15,21,11,1,9,6,1,0,0,0,Science Translational Medicine
44,45,8.537,THERANOSTICS,62,1,9,15,7,9,12,5,3,1,0,0,Science Translational Medicine
45,46,2.7569999999999997,CURR PHARM DESIGN,61,0,2,13,11,8,14,7,5,1,0,0,Science Translational Medicine
46,47,4.011,J BIOL CHEM,61,2,9,7,14,8,12,6,3,0,0,0,Science Translational Medicine
47,48,5.365,MOL CANCER THER,60,2,4,14,11,5,7,10,7,0,0,0,Science Translational Medicine
48,49,6.1579999999999995,PLOS PATHOG,60,0,5,13,15,8,9,6,4,0,0,0,Science Translational Medicine
49,50,7.332999999999999,J HEMATOL ONCOL,59,1,7,11,12,13,6,7,2,0,0,0,Science Translational Medicine
50,51,5.609,ADV HEALTHC MATER,58,2,11,8,8,5,15,5,2,2,0,0,Science Translational Medicine
51,52,3.9739999999999998,EXPERT OPIN BIOL TH,56,3,11,5,11,7,9,5,5,0,0,0,Science Translational Medicine
52,53,13.709000000000001,ACS NANO,55,3,14,13,6,6,5,3,2,2,0,1,Science Translational Medicine
53,54,15.239,AM J RESP CRIT CARE,55,0,10,6,8,15,1,5,10,0,0,0,Science Translational Medicine
54,55,15.210999999999999,CIRC RES,54,1,14,8,8,8,8,5,2,0,0,0,Science Translational Medicine
55,56,3.4760000000000004,J ALZHEIMERS DIS,54,0,14,2,8,2,9,16,1,2,0,0,Science Translational Medicine
56,57,3.877,FRONT NEUROSCI-SWITZ,53,6,9,1,13,12,8,2,2,0,0,0,Science Translational Medicine
57,58,4.902,HUM MOL GENET,53,1,7,7,10,5,13,6,3,1,0,0,Science Translational Medicine
58,59,10.79,J EXP MED,53,1,10,11,6,9,9,5,1,1,0,0,Science Translational Medicine
59,60,5.995,LAB CHIP,53,1,3,14,3,15,14,2,1,0,0,0,Science Translational Medicine
60,61,7.932,CURR OPIN IMMUNOL,52,4,9,16,9,7,1,5,0,1,0,0,Science Translational Medicine
61,62,6.183,EBIOMEDICINE,52,3,5,15,6,8,4,5,6,0,0,0,Science Translational Medicine
62,63,6.252999999999999,J MED CHEM,52,1,8,9,4,9,13,4,4,0,0,0,Science Translational Medicine
63,64,79.26,NEW ENGL J MED,52,1,6,9,12,7,6,10,1,0,0,0,Science Translational Medicine
64,65,9.187999999999999,CANCER IMMUNOL RES,51,0,9,10,6,14,9,0,1,2,0,0,Science Translational Medicine
65,66,26.36,J CLIN ONCOL,51,0,10,7,11,11,7,3,2,0,0,0,Science Translational Medicine
66,67,22.844,CANCER CELL,50,4,8,12,15,4,3,3,1,0,0,0,Science Translational Medicine
67,68,8.374,J IMMUNOTHER CANCER,50,1,3,8,16,7,9,6,0,0,0,0,Science Translational Medicine
68,69,6.854,ONCOGENE,50,0,4,12,10,6,7,6,5,0,0,0,Science Translational Medicine
69,70,2.583,BIOMED RES INT,49,0,4,3,13,6,11,7,3,2,0,0,Science Translational Medicine
70,71,1.2,TRANSL CANCER RES,49,6,3,17,5,4,9,4,1,0,0,0,Science Translational Medicine
71,72,11.020999999999999,TRENDS MOL MED,49,5,9,8,9,9,4,4,1,0,0,0,Science Translational Medicine
72,73,6.382999999999999,ACTA BIOMATER,48,0,4,7,7,8,16,3,3,0,0,0,Science Translational Medicine
73,74,6.4479999999999995,J INVEST DERMATOL,48,2,2,10,20,8,4,2,0,0,0,0,Science Translational Medicine
74,75,24.653000000000002,NAT REV CLIN ONCOL,48,1,4,9,12,8,7,4,3,0,0,0,Science Translational Medicine
75,76,50.167,NAT REV DRUG DISCOV,48,3,8,14,7,4,4,5,2,1,0,0,Science Translational Medicine
76,77,6.721,CELL MOL LIFE SCI,47,0,6,7,18,2,3,6,5,0,0,0,Science Translational Medicine
77,78,3.681,MOL THER-METH CLIN D,47,0,3,9,13,7,6,8,1,0,0,0,Science Translational Medicine
78,79,41.982,NAT REV IMMUNOL,47,1,9,12,10,5,4,4,2,0,0,0,Science Translational Medicine
79,80,5.3260000000000005,CANCERS,46,1,6,9,12,6,5,3,4,0,0,0,Science Translational Medicine
80,81,4.486000000000001,LUNG CANCER,46,0,4,4,4,6,5,23,0,0,0,0,Science Translational Medicine
81,82,6.848,DRUG DISCOV TODAY,45,0,1,12,6,6,11,9,0,0,0,0,Science Translational Medicine
82,83,4.416,FRONT ONCOL,45,0,5,2,9,11,6,6,6,0,0,0,Science Translational Medicine
83,84,3.8310000000000004,FRONT PHARMACOL,45,1,10,6,4,4,7,4,9,0,0,0,Science Translational Medicine
84,85,6.4910000000000005,CANCER LETT,44,2,4,9,11,7,5,5,1,0,0,0,Science Translational Medicine
85,86,6.138,SEMIN CELL DEV BIOL,44,3,5,8,8,3,8,6,2,1,0,0,Science Translational Medicine
86,87,4.256,ANTIMICROB AGENTS CH,43,1,5,3,10,8,13,2,1,0,0,0,Science Translational Medicine
87,88,3.0980000000000003,HEMATOL ONCOL CLIN N,43,2,12,3,6,7,5,5,3,0,0,0,Science Translational Medicine
88,89,,METHOD MOL BIOL,43,0,1,6,7,13,9,5,2,0,0,0,Science Translational Medicine
89,90,,WOODH PUBL SER BIOM,43,0,4,7,6,6,18,1,1,0,0,0,Science Translational Medicine
90,91,12.102,ANGEW CHEM INT EDIT,42,1,2,9,5,10,8,4,3,0,0,0,Science Translational Medicine
91,92,3.9019999999999997,FRONT MOL NEUROSCI,42,0,7,3,3,9,8,8,3,1,0,0,Science Translational Medicine
92,93,4.224,J LEUKOCYTE BIOL,42,0,4,4,11,11,2,7,2,1,0,0,Science Translational Medicine
93,94,6.437,SEMIN IMMUNOPATHOL,42,0,7,10,12,7,2,1,3,0,0,0,Science Translational Medicine
94,95,3.542,CLIN EXP IMMUNOL,41,0,4,10,10,9,4,4,0,0,0,0,Science Translational Medicine
95,96,3.326,EXPERT REV MOL DIAGN,41,1,4,7,16,5,5,3,0,0,0,0,Science Translational Medicine
96,97,4.3,FRONT CELL NEUROSCI,41,1,5,8,7,8,6,4,1,1,0,0,Science Translational Medicine
97,98,9.133,MICROBIOME,41,3,7,4,10,3,9,0,2,3,0,0,Science Translational Medicine
98,99,,PROC SPIE,41,0,7,13,4,6,6,3,2,0,0,0,Science Translational Medicine
99,100,17.872,CELL HOST MICROBE,40,8,6,3,5,6,3,7,0,2,0,0,Science Translational Medicine
0,1,,ALL Journals,645134,6311,29117,36904,32980,37706,30188,33106,29482,32180,31364,345796,SCIENCE
1,2,,ALL OTHERS (2945),2945,7,48,84,106,107,84,148,100,134,115,2012,SCIENCE
2,3,4.122,SCI REP-UK,19860,150,716,1009,1018,1174,1013,950,1033,1139,996,10662,SCIENCE
3,4,2.766,PLOS ONE,9284,50,283,367,401,477,352,418,442,473,444,5577,SCIENCE
4,5,12.353,NAT COMMUN,8535,89,620,716,651,677,583,504,422,495,439,3339,SCIENCE
5,6,3.813,PHYS REV B,6524,98,478,796,578,377,552,268,397,395,279,2306,SCIENCE
6,7,9.504,P NATL ACAD SCI USA,6237,101,370,401,411,400,349,353,300,304,285,2963,SCIENCE
7,8,8.097000000000001,ACS APPL MATER INTER,4278,74,280,407,279,324,276,357,150,232,253,1646,SCIENCE
8,9,,ONCOTARGET,4091,41,111,223,152,255,131,250,158,204,172,2394,SCIENCE
9,10,14.357000000000001,J AM CHEM SOC,3877,99,415,307,242,269,253,228,184,127,146,1607,SCIENCE
10,11,9.931000000000001,J MATER CHEM A,3425,60,350,432,338,338,222,399,97,167,168,854,SCIENCE
11,12,2.9360000000000004,RSC ADV,3340,23,142,177,132,190,165,241,126,203,222,1719,SCIENCE
12,13,41.058,SCIENCE,3279,542,396,313,245,223,196,161,117,133,122,831,SCIENCE
13,14,7.6160000000000005,ELIFE,3142,51,180,200,190,192,202,174,164,167,143,1479,SCIENCE
14,15,21.95,ADV MATER,3073,27,284,400,244,267,231,243,105,186,170,916,SCIENCE
15,16,12.102,ANGEW CHEM INT EDIT,3069,64,321,237,200,212,245,203,142,144,126,1175,SCIENCE
16,17,2.909,PHYS REV A,2950,41,268,274,245,249,156,169,202,125,251,970,SCIENCE
17,18,3.906,PHYS CHEM CHEM PHYS,2898,31,114,166,154,158,146,138,116,147,203,1525,SCIENCE
18,19,4.484,J PHYS CHEM C,2820,43,150,209,195,199,139,178,86,149,180,1292,SCIENCE
19,20,8.839,PHYS REV LETT,2755,56,253,324,215,228,207,163,130,151,124,904,SCIENCE
20,21,41.577,NATURE,2575,100,322,294,254,205,204,132,117,109,87,751,SCIENCE
21,22,7.233,NANOSCALE,2530,33,158,213,153,177,155,160,118,149,171,1043,SCIENCE
22,23,5.511,FRONT IMMUNOL,2514,55,169,199,111,171,101,159,107,111,75,1256,SCIENCE
23,24,13.709000000000001,ACS NANO,2394,38,171,229,159,175,158,148,100,161,124,931,SCIENCE
24,25,4.019,FRONT MICROBIOL,2295,35,123,150,101,95,149,122,109,112,128,1171,SCIENCE
25,26,3.687,INT J MOL SCI,2237,21,63,74,67,112,95,95,119,96,97,1398,SCIENCE
26,27,11.561,NUCLEIC ACIDS RES,2194,23,125,139,124,145,154,101,131,141,99,1012,SCIENCE
27,28,12.08,NANO LETT,2124,17,183,248,176,207,153,121,106,133,82,698,SCIENCE
28,29,11.511,SCI ADV,2045,26,165,186,170,175,155,104,109,105,80,770,SCIENCE
29,30,3.677,FRONT PLANT SCI,1969,18,60,40,143,91,83,69,126,171,115,1053,SCIENCE
30,31,4.011,J BIOL CHEM,1935,23,71,96,55,131,91,77,89,97,86,1119,SCIENCE
31,32,6.29,CHEM COMMUN,1910,37,135,140,118,157,122,147,87,86,68,813,SCIENCE
32,33,8.032,CELL REP,1902,23,123,132,126,165,107,100,95,114,92,825,SCIENCE
33,34,4.3389999999999995,GEOPHYS RES LETT,1875,49,146,106,100,152,75,90,76,66,99,916,SCIENCE
34,35,5.551,ASTROPHYS J,1863,27,79,136,145,237,119,140,115,140,73,652,SCIENCE
35,36,3.495,APPL PHYS LETT,1849,15,84,123,78,154,138,82,98,118,124,835,SCIENCE
36,37,5.16,CHEM-EUR J,1711,21,93,106,79,116,117,101,74,89,70,845,SCIENCE
37,38,3.3560000000000003,OPT EXPRESS,1572,16,95,86,100,143,99,154,62,62,110,645,SCIENCE
38,39,5.194,MON NOT R ASTRON SOC,1536,14,50,103,106,149,150,151,130,55,96,532,SCIENCE
39,40,2.843,J CHEM PHYS,1531,16,50,47,67,70,80,80,62,59,96,904,SCIENCE
40,41,5.971,J NEUROSCI,1527,9,49,42,63,68,57,43,66,62,81,987,SCIENCE
41,42,,PROC SPIE,1514,13,48,77,61,92,106,75,77,53,106,806,SCIENCE
42,43,52.613,CHEM REV,1488,14,80,83,83,78,75,71,61,68,71,804,SCIENCE
43,44,9.89,CHEM MATER,1448,18,135,159,95,124,70,85,49,74,82,557,SCIENCE
44,45,31.398000000000003,CELL,1430,41,203,174,111,114,75,63,52,72,47,478,SCIENCE
45,46,3.779,J ALLOY COMPD,1406,4,48,68,63,51,41,123,53,76,145,734,SCIENCE
46,47,11.384,ACS CATAL,1339,37,133,88,141,86,96,114,91,74,70,409,SCIENCE
47,48,8.709,J PHYS CHEM LETT,1327,43,154,165,100,129,72,61,56,40,54,453,SCIENCE
48,49,,METHOD MOL BIOL,1322,0,12,49,64,60,72,55,50,72,68,820,SCIENCE
49,50,4.581,EARTH PLANET SC LETT,1316,10,42,55,91,77,90,62,52,68,91,678,SCIENCE
50,51,13.325,ADV FUNCT MATER,1280,12,87,135,84,114,91,100,53,82,66,456,SCIENCE
51,52,7.082000000000001,CARBON,1254,5,65,56,44,73,49,96,64,161,150,491,SCIENCE
52,53,5.976,J MATER CHEM C,1246,18,101,155,57,100,65,58,33,56,73,530,SCIENCE
53,54,2.9810000000000003,ICARUS,1245,4,93,90,50,82,43,47,71,53,41,671,SCIENCE
54,55,4.61,SCI TOTAL ENVIRON,1238,1,32,44,41,73,60,60,77,72,102,676,SCIENCE
55,56,9.062999999999999,CHEM SCI,1236,10,87,86,98,97,77,79,45,49,51,557,SCIENCE
56,57,2.2840000000000003,PHYS REV E,1234,6,51,42,45,67,59,52,56,69,32,755,SCIENCE
57,58,5.666,PHILOS T R SOC B,1223,5,50,80,72,74,55,62,52,59,52,662,SCIENCE
58,59,14.319,NEURON,1221,17,81,68,84,63,48,48,61,45,65,641,SCIENCE
59,60,4.368,J VIROL,1174,11,80,66,67,131,46,41,63,69,24,576,SCIENCE
60,61,4.439,APPL SURF SCI,1173,3,26,62,48,67,58,85,42,85,76,621,SCIENCE
61,62,9.251,CURR BIOL,1166,52,61,92,80,59,81,70,61,49,55,506,SCIENCE
62,63,40.181999999999995,CHEM SOC REV,1147,25,68,66,76,76,64,82,55,64,49,522,SCIENCE
63,64,9.597999999999999,SMALL,1138,6,67,108,76,104,78,95,39,83,59,423,SCIENCE
64,65,3.7889999999999997,LANGMUIR,1133,5,19,50,41,41,56,33,35,41,42,770,SCIENCE
65,66,3.73,BMC GENOMICS,1116,2,33,61,75,55,54,44,69,71,70,582,SCIENCE
66,67,4.69,GEOCHIM COSMOCHIM AC,1111,4,20,31,48,38,94,58,37,51,57,673,SCIENCE
67,68,5.54,PLOS GENET,1109,12,43,70,62,68,93,59,70,58,57,517,SCIENCE
68,69,8.997,GLOBAL CHANGE BIOL,1105,3,48,86,41,71,28,107,81,67,100,473,SCIENCE
69,70,2.34,ECOL EVOL,1097,7,28,49,67,52,33,71,60,47,56,627,SCIENCE
70,71,2.617,J PHYS-CONDENS MAT,1089,7,45,73,68,41,66,47,56,78,53,555,SCIENCE
71,72,13.12,NANO ENERGY,1084,28,119,142,88,77,56,126,36,46,75,291,SCIENCE
72,73,2.176,J APPL PHYS,1073,9,27,48,25,66,49,46,50,63,69,621,SCIENCE
73,74,6.131,MOL ECOL,1039,2,29,71,74,49,46,71,76,68,64,489,SCIENCE
74,75,21.875,ADV ENERGY MATER,1035,19,141,184,104,92,76,108,32,38,40,201,SCIENCE
75,76,3.404,NANOTECHNOLOGY,1032,3,33,39,31,58,58,64,48,90,87,521,SCIENCE
76,77,5.1160000000000005,ELECTROCHIM ACTA,1030,10,64,88,95,63,55,187,27,61,72,308,SCIENCE
77,78,4.539,J IMMUNOL,1026,4,55,65,55,94,52,56,49,60,27,509,SCIENCE
78,79,6.653,ENVIRON SCI TECHNOL,1012,6,55,58,66,76,52,43,48,78,68,462,SCIENCE
79,80,4.7,INORG CHEM,1007,15,38,44,44,76,58,69,68,36,38,521,SCIENCE
80,81,3.955,PLOS COMPUT BIOL,1002,4,35,49,58,59,56,50,71,43,64,513,SCIENCE
81,82,5.5089999999999995,ATMOS CHEM PHYS,998,4,42,14,28,54,47,46,57,116,60,530,SCIENCE
82,83,2.559,BIOCHEM BIOPH RES CO,996,4,34,32,34,43,38,35,45,51,42,638,SCIENCE
83,84,6.1579999999999995,PLOS PATHOG,974,6,66,54,57,85,55,48,50,54,33,466,SCIENCE
84,85,14.248,MOL CELL,971,29,112,70,59,95,61,52,52,51,48,342,SCIENCE
85,86,4.8469999999999995,P ROY SOC B-BIOL SCI,967,12,30,62,74,54,56,59,41,35,55,489,SCIENCE
86,87,2.1180000000000003,PEERJ,967,10,17,57,58,39,36,52,45,37,45,571,SCIENCE
87,88,4.075,GENETICS,965,7,38,49,41,38,61,46,63,63,59,500,SCIENCE
88,89,5.565,ASTRON ASTROPHYS,935,4,34,127,83,62,60,60,103,36,36,330,SCIENCE
89,90,6.042000000000001,ANAL CHEM,934,2,25,36,30,36,39,42,29,31,45,619,SCIENCE
90,91,4.334,QUATERNARY SCI REV,920,5,11,23,33,35,47,40,40,83,32,571,SCIENCE
91,92,3.4819999999999998,J GEOPHYS RES-SOL EA,918,10,42,37,48,46,31,35,17,31,68,553,SCIENCE
92,93,2.373,J PHYS D APPL PHYS,918,8,38,50,55,74,48,61,43,38,61,442,SCIENCE
93,94,2.1630000000000003,QUATERN INT,915,0,12,34,46,12,57,45,33,57,51,568,SCIENCE
94,95,3.1460000000000004,J PHYS CHEM B,898,3,19,19,23,20,35,38,47,26,28,640,SCIENCE
95,96,2.375,PALAEOGEOGR PALAEOCL,893,2,3,31,14,20,38,48,43,37,43,614,SCIENCE
96,97,3.7089999999999996,SOFT MATTER,867,4,15,43,35,40,51,29,28,48,38,536,SCIENCE
97,98,5.914,MACROMOLECULES,866,17,31,32,25,33,55,35,23,35,47,533,SCIENCE
98,99,5.949,PLANT PHYSIOL,863,8,27,15,66,47,48,34,36,73,35,474,SCIENCE
99,100,4.099,DALTON T,832,14,32,41,41,73,35,63,43,27,51,412,SCIENCE
0,1,,ALL Journals,9024,419,984,1244,1288,379,703,679,586,591,404,1747,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
1,2,,ALL OTHERS (886),886,29,79,118,79,53,58,77,59,90,55,189,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
2,3,4.122,SCI REP-UK,364,12,35,47,42,13,31,21,28,25,19,91,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
3,4,,ONCOTARGET,225,12,25,35,28,3,32,19,17,5,12,37,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
4,5,2.766,PLOS ONE,207,3,20,37,20,11,12,21,12,7,14,50,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
5,6,6.138,SEMIN CELL DEV BIOL,142,83,7,14,8,6,2,0,2,3,2,15,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
6,7,3.687,INT J MOL SCI,105,12,8,16,9,4,7,20,8,5,3,13,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
7,8,5.412999999999999,DEVELOPMENT,99,5,14,7,23,10,13,3,1,8,1,14,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
8,9,12.353,NAT COMMUN,91,4,13,11,14,7,9,12,9,1,1,10,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
9,10,7.6160000000000005,ELIFE,87,8,5,7,21,5,8,7,5,6,2,13,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
10,11,3.262,DEV BIOL,86,4,16,13,8,6,5,0,1,9,1,23,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
11,12,9.504,P NATL ACAD SCI USA,77,1,9,11,20,2,8,7,6,1,1,11,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
12,13,4.011,J BIOL CHEM,75,2,6,7,10,2,5,11,7,4,5,16,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
13,14,5.54,PLOS GENET,53,0,10,3,19,3,1,4,2,2,1,8,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
14,15,2.559,BIOCHEM BIOPH RES CO,50,2,2,5,9,1,4,6,4,1,2,14,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
15,16,5.638,CELL DEATH DIS,48,4,5,8,11,1,3,1,5,1,4,5,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
16,17,4.651,BBA-MOL CELL RES,42,1,7,5,12,0,1,1,2,5,4,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
17,18,8.032,CELL REP,41,1,7,3,14,0,5,2,0,0,2,7,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
18,19,5.511,FRONT IMMUNOL,41,7,5,13,4,0,1,1,0,0,4,6,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
19,20,4.401,J CELL SCI,40,1,6,2,12,3,2,3,5,1,0,5,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
20,21,9.616,DEV CELL,38,2,6,2,10,1,2,3,3,3,2,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
21,22,4.277,ANN NY ACAD SCI,36,1,0,11,19,0,0,0,0,1,0,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
22,23,3.512,MOL BIOL CELL,36,1,3,2,9,1,2,1,7,0,3,7,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
23,24,6.721,CELL MOL LIFE SCI,35,1,3,5,8,0,6,1,2,2,0,7,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
24,25,5.5,CELL PHYSIOL BIOCHEM,34,1,0,13,8,0,1,0,0,0,5,6,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
25,26,1.922,MOL MED REP,34,3,3,5,5,1,6,2,1,0,2,6,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
26,27,11.561,NUCLEIC ACIDS RES,33,7,1,3,10,0,2,2,1,1,0,6,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
27,28,3.677,FRONT PLANT SCI,32,2,9,0,2,1,1,7,5,0,1,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
28,29,,METHOD MOL BIOL,32,0,1,6,2,6,4,0,4,1,2,6,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
29,30,1.1840000000000002,JOVE-J VIS EXP,31,1,1,2,6,0,2,1,1,5,0,12,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
30,31,4.3,FRONT CELL NEUROSCI,30,3,2,2,4,3,0,4,1,1,0,10,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
31,32,2.5069999999999997,DEV DYNAM,29,0,12,1,3,1,2,0,1,1,1,7,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
32,33,4.368,J VIROL,28,2,5,2,9,0,0,0,3,1,2,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
33,34,6.854,ONCOGENE,28,0,4,5,6,0,4,3,1,0,1,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
34,35,6.4910000000000005,CANCER LETT,27,2,4,6,4,0,2,3,3,1,0,2,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
35,36,9.251,CURR BIOL,27,2,8,1,3,3,2,0,2,2,0,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
36,37,3.3089999999999997,EXP CELL RES,27,1,3,3,6,1,1,2,2,2,2,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
37,38,8.783999999999999,J CELL BIOL,27,3,6,1,8,1,0,3,1,0,2,2,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
38,39,1.6640000000000001,ONCOL LETT,27,1,1,5,3,0,5,0,5,0,1,6,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
39,40,2.217,BIOL OPEN,26,2,2,3,3,1,3,1,1,2,2,6,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
40,41,3.457,BIOMED PHARMACOTHER,26,5,0,3,1,0,5,2,2,0,1,7,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
41,42,3.73,BMC GENOMICS,26,2,6,4,3,1,4,0,0,1,1,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
42,43,5.595,FASEB J,26,1,4,3,8,2,0,1,3,1,0,3,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
43,44,3.3939999999999997,FRONT PHYSIOL,26,1,4,4,3,5,1,1,3,1,0,3,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
44,45,5.666,PHILOS T R SOC B,26,0,9,3,0,3,0,0,2,2,1,6,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
45,46,9.13,CANCER RES,25,1,5,7,1,0,7,1,1,1,0,1,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
46,47,5.0760000000000005,MOL NEUROBIOL,25,0,0,6,0,1,2,4,4,0,2,6,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
47,48,4.075,GENETICS,24,2,3,1,2,1,3,2,0,2,1,7,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
48,49,5.949,PLANT PHYSIOL,24,0,4,2,0,1,0,1,6,1,0,9,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
49,50,3.0860000000000003,REPRODUCTION,24,0,5,2,6,0,1,0,0,3,4,3,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
50,51,2.7569999999999997,CURR PHARM DESIGN,23,1,5,0,3,0,4,0,1,1,4,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
51,52,3.9019999999999997,FRONT MOL NEUROSCI,23,1,3,2,0,1,0,7,1,3,0,5,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
52,53,4.302,J CELL MOL MED,23,1,14,0,1,0,0,1,2,0,2,2,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
53,54,5.971,J NEUROSCI,23,0,1,2,1,1,0,5,3,2,1,7,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
54,55,3.989,STEM CELLS INT,23,2,4,1,2,0,4,0,1,2,0,7,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
55,56,3.1839999999999997,BIOL REPROD,22,0,1,2,5,1,0,1,1,2,0,9,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
56,57,4.019,FRONT MICROBIOL,22,0,5,3,1,1,0,2,1,1,2,6,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
57,58,3.495,BIOPHYS J,21,0,1,2,3,0,4,2,2,1,3,3,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
58,59,3.043,CELL TISSUE RES,21,0,2,1,5,2,1,1,0,0,1,8,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
59,60,6.02,FREE RADICAL BIO MED,21,0,0,3,3,0,4,3,4,0,0,4,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
60,61,3.1910000000000003,GENES-BASEL,21,0,0,5,7,2,1,1,2,0,0,3,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
61,62,9.247,CSH PERSPECT BIOL,20,0,0,2,11,2,0,1,0,1,0,3,SEMINARS IN CELL & DEVELOPMENTAL BIOLOGY
