,Unnamed: 0,Impact Factor,Cited Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest,Journal
41,42,3.697,NEUROEPIDEMIOLOGY,52,0,5,12,2,4,1,0,1,2,2,23,STROKE
42,43,9.504,P NATL ACAD SCI USA,52,1,0,3,6,3,4,3,5,4,4,19,STROKE
43,44,4.322,AM J EPIDEMIOL,49,1,0,1,2,0,3,4,1,2,0,35,STROKE
44,45,3.294,J VASC SURG,49,2,5,6,2,1,2,8,2,1,4,16,STROKE
45,46,6.086,ARTERIOSCL THROM VAS,48,1,4,4,3,4,2,6,1,2,1,20,STROKE
46,47,6.823,HYPERTENSION,47,1,5,3,3,6,4,3,5,4,2,11,STROKE
47,48,3.171,AM J CARDIOL,46,0,6,1,5,3,2,5,3,0,1,20,STROKE
48,49,6.549,AM J CLIN NUTR,46,0,1,4,6,2,7,4,1,5,1,15,STROKE
49,50,19.384,ANN INTERN MED,46,0,0,1,2,4,1,2,0,2,2,32,STROKE
50,51,3.125,BRAIN RES,46,1,3,4,2,2,1,3,4,2,0,24,STROKE
51,52,4.034,INT J CARDIOL,46,1,15,5,5,13,2,2,1,0,0,2,STROKE
52,53,8.266,TRANSL STROKE RES,45,3,11,14,9,2,2,0,4,0,0,0,STROKE
53,54,4.082,MAGN RESON MED,44,1,0,3,1,4,5,4,2,3,2,19,STROKE
54,55,15.211,CIRC RES,43,6,3,3,4,2,4,1,1,2,0,17,STROKE
55,56,13.397,DIABETES CARE,43,0,2,4,1,5,0,4,2,3,3,19,STROKE
56,57,4.467,ATHEROSCLEROSIS,41,1,3,6,4,2,5,7,4,2,0,7,STROKE
57,58,7.652,CHEST,41,1,0,1,3,1,7,2,21,1,0,4,STROKE
58,59,1.932,STAT MED,41,2,2,0,0,1,3,3,1,3,5,21,STROKE
59,60,5.036,CIRC-CARDIOVASC QUAL,40,1,0,7,3,13,4,6,5,0,1,0,STROKE
60,61,4.899,J THROMB HAEMOST,40,1,3,3,1,4,6,3,6,1,0,12,STROKE
61,62,6.630,CRIT CARE MED,38,0,11,2,1,2,0,3,2,2,1,14,STROKE
62,63,32.621,NAT MED,38,1,1,1,1,2,2,6,1,6,3,14,STROKE
63,64,5.117,AM J MED,36,2,4,2,8,1,2,1,6,1,1,8,STROKE
64,65,15.132,BLOOD,36,2,2,0,4,2,2,2,3,2,3,14,STROKE
65,66,4.245,J CLIN EPIDEMIOL,33,0,1,1,0,2,1,1,0,1,1,25,STROKE
66,67,2.346,NEURORADIOLOGY,33,1,3,5,1,8,3,1,0,0,2,9,STROKE
67,68,4.483,EXP NEUROL,31,1,3,5,3,2,3,0,2,3,0,9,STROKE
68,69,1.953,J NEUROIMAGING,31,1,4,4,6,0,1,2,2,1,1,9,STROKE
69,70,3.508,FRONT NEUROL,30,0,6,8,6,4,2,2,2,0,0,0,STROKE
70,71,8.360,INT J EPIDEMIOL,30,4,0,1,1,0,3,0,0,0,0,21,STROKE
71,72,4.155,J AM GERIATR SOC,30,0,0,3,1,1,0,0,1,1,1,22,STROKE
72,73,4.122,SCI REP-UK,30,2,19,6,3,0,0,0,0,0,0,0,STROKE
73,74,41.058,SCIENCE,30,1,0,1,2,1,0,2,1,1,0,21,STROKE
74,75,4.750,J STROKE,29,0,7,15,7,0,0,0,0,0,0,0,STROKE
75,76,19.819,NAT REV NEUROL,29,0,6,9,5,4,1,1,3,0,0,0,STROKE
76,77,1.924,WORLD NEUROSURG,29,0,10,4,9,1,2,3,0,0,0,0,STROKE
77,78,2.170,BMC NEUROL,28,0,2,8,5,4,6,1,0,1,0,1,STROKE
78,79,5.008,ANN EMERG MED,27,0,0,2,0,2,0,4,0,3,4,12,STROKE
79,80,14.319,NEURON,27,1,1,5,3,3,2,2,2,0,0,8,STROKE
80,81,3.877,EUR J VASC ENDOVASC,26,0,4,4,1,1,1,2,1,3,1,8,STROKE
81,82,2.647,NEUROSURG FOCUS,26,1,0,2,10,3,2,1,0,6,1,0,STROKE
82,83,3.126,ACTA NEUROL SCAND,25,1,3,1,2,1,3,1,0,1,0,12,STROKE
83,84,3.612,J MAGN RESON IMAGING,25,0,2,3,1,2,2,2,3,1,2,7,STROKE
84,85,4.609,J NEUROCHEM,25,0,2,2,1,1,3,1,1,2,3,9,STROKE
85,86,32.635,NAT REV NEUROSCI,25,0,0,0,1,2,3,1,0,6,1,11,STROKE
86,87,3.382,NEUROSCIENCE,25,0,1,6,2,3,3,0,2,2,1,5,STROKE
87,88,1.929,ACTA NEUROCHIR,24,0,0,2,3,2,1,1,1,1,1,12,STROKE
88,89,4.099,J HYPERTENS,24,0,3,1,0,1,0,4,1,0,2,12,STROKE
89,90,5.193,J NEUROINFLAMM,24,2,3,3,2,5,5,0,1,0,1,2,STROKE
90,91,19.989,JAMA INTERN MED,24,2,9,6,4,3,0,0,0,0,0,0,STROKE
91,92,1.736,CLIN NEUROL NEUROSUR,23,0,2,2,4,5,1,1,0,1,0,7,STROKE
92,93,4.011,J BIOL CHEM,23,0,0,0,0,1,1,1,4,1,1,14,STROKE
93,94,27.125,NAT GENET,23,0,2,1,2,0,4,4,1,1,1,7,STROKE
94,95,2.413,BMJ OPEN,22,1,5,1,6,6,1,2,0,0,0,0,STROKE
95,96,1.562,EUR NEUROL,22,1,2,3,2,1,1,1,2,4,0,5,STROKE
96,97,13.251,J CLIN INVEST,22,1,1,3,0,2,0,0,0,2,0,13,STROKE
97,98,7.199,MAYO CLIN PROC,22,3,2,5,1,2,0,0,0,1,1,7,STROKE
98,99,2.930,CLIN REHABIL,21,0,2,2,2,2,3,0,1,2,1,6,STROKE
99,100,4.027,EUR RADIOL,21,4,0,3,6,3,1,2,1,1,0,0,STROKE
0,1, ,ALL Journals,2882,91,233,278,239,194,217,177,164,141,148,1000,Translational Neurodegeneration
1,2, ,ALL OTHERS (375),375,21,43,36,29,21,20,22,27,15,23,118,Translational Neurodegeneration
2,3,8.324,MOVEMENT DISORD,150,4,16,14,14,4,16,8,11,6,7,50,Translational Neurodegeneration
3,4,8.055,NEUROLOGY,117,1,4,12,5,8,7,1,10,7,4,58,Translational Neurodegeneration
4,5,10.848,BRAIN,65,1,2,4,4,5,5,3,5,3,3,30,Translational Neurodegeneration
5,6,4.011,J BIOL CHEM,61,0,2,4,4,7,7,4,5,2,3,23,Translational Neurodegeneration
6,7,10.250,ANN NEUROL,58,0,3,4,3,2,5,7,1,1,2,30,Translational Neurodegeneration
7,8,4.721,PARKINSONISM RELAT D,58,1,7,11,13,5,10,1,3,3,2,2,Translational Neurodegeneration
8,9,5.971,J NEUROSCI,54,0,2,1,5,3,2,2,3,5,4,27,Translational Neurodegeneration
9,10,9.504,P NATL ACAD SCI USA,53,0,2,4,0,4,5,2,1,1,4,30,Translational Neurodegeneration
10,11,7.144,J NEUROL NEUROSUR PS,52,1,4,0,6,2,4,0,2,1,4,28,Translational Neurodegeneration
11,12,41.058,SCIENCE,45,0,3,1,0,1,5,1,0,3,3,28,Translational Neurodegeneration
12,13,2.766,PLOS ONE,40,0,3,9,7,9,3,5,2,2,0,0,Translational Neurodegeneration
13,14, ,ARCH NEUROL-CHICAGO,39,0,0,0,0,0,0,7,1,0,2,29,Translational Neurodegeneration
14,15,41.577,NATURE,36,0,4,3,0,5,1,4,1,0,3,15,Translational Neurodegeneration
15,16,4.609,J NEUROCHEM,35,1,4,1,3,1,0,5,1,1,3,15,Translational Neurodegeneration
16,17,14.319,NEURON,35,0,3,4,4,3,4,2,1,2,0,12,Translational Neurodegeneration
17,18,3.476,J ALZHEIMERS DIS,30,1,6,5,6,4,0,1,4,0,2,1,Translational Neurodegeneration
18,19,4.454,NEUROBIOL AGING,26,2,1,1,2,0,3,2,0,1,2,12,Translational Neurodegeneration
19,20,4.483,EXP NEUROL,25,0,2,0,1,3,0,1,4,0,0,14,Translational Neurodegeneration
20,21,2.448,J NEUROL SCI,25,0,2,3,1,0,2,0,2,2,1,12,Translational Neurodegeneration
21,22,27.144,LANCET NEUROL,25,2,2,5,3,1,1,2,2,3,2,2,Translational Neurodegeneration
22,23,5.227,NEUROBIOL DIS,25,3,1,2,3,3,0,3,0,1,0,9,Translational Neurodegeneration
23,24,3.783,J NEUROL,24,1,2,3,0,2,1,4,1,1,2,7,Translational Neurodegeneration
24,25,15.876,ACTA NEUROPATHOL,22,1,1,5,6,1,0,1,1,3,0,3,Translational Neurodegeneration
25,26,31.398,CELL,21,0,1,2,1,2,3,1,3,0,1,7,Translational Neurodegeneration
26,27,4.902,HUM MOL GENET,20,1,3,0,3,2,2,1,1,0,1,6,Translational Neurodegeneration
27,28,3.382,NEUROSCIENCE,20,0,3,0,2,1,1,1,0,3,0,9,Translational Neurodegeneration
28,29,3.490,J NEUROPATH EXP NEUR,19,0,1,0,0,2,1,2,1,2,1,9,Translational Neurodegeneration
29,30,3.125,BRAIN RES,17,0,0,1,0,1,1,1,0,3,1,9,Translational Neurodegeneration
30,31,19.912,NAT NEUROSCI,17,0,3,3,1,0,0,1,1,1,0,7,Translational Neurodegeneration
31,32,12.764,ALZHEIMERS DEMENT,16,0,2,5,2,1,0,2,0,2,0,2,Translational Neurodegeneration
32,33,5.002,J NEUROTRAUM,16,0,1,0,2,1,0,1,3,0,0,8,Translational Neurodegeneration
33,34,53.254,LANCET,16,0,0,4,0,0,0,0,0,0,2,10,Translational Neurodegeneration
34,35,6.426,MOL NEURODEGENER,16,2,4,6,2,1,0,0,0,1,0,0,Translational Neurodegeneration
35,36,19.819,NAT REV NEUROL,15,0,1,2,2,4,4,0,2,0,0,0,Translational Neurodegeneration
36,37,27.125,NAT GENET,14,0,1,0,1,1,0,0,0,2,0,9,Translational Neurodegeneration
37,38,2.159,NEUROSCI LETT,14,0,0,0,0,0,1,2,1,1,1,8,Translational Neurodegeneration
38,39,10.557,EMBO J,13,0,2,0,0,0,2,2,1,0,1,5,Translational Neurodegeneration
39,40,4.621,EUR J NEUROL,13,1,1,2,0,0,1,2,1,0,0,5,Translational Neurodegeneration
40,41,8.784,J CELL BIOL,13,0,0,1,0,0,1,0,2,1,0,8,Translational Neurodegeneration
41,42,32.621,NAT MED,13,0,1,1,0,0,0,0,1,1,5,4,Translational Neurodegeneration
42,43,79.260,NEW ENGL J MED,13,0,0,1,0,0,0,0,2,1,1,8,Translational Neurodegeneration
43,44,4.122,SCI REP-UK,13,3,3,6,0,1,0,0,0,0,0,0,Translational Neurodegeneration
44,45,7.439,J NUCL MED,12,0,0,1,0,0,1,2,4,1,1,2,Translational Neurodegeneration
45,46,3.979,CSH PERSPECT MED,11,0,0,0,0,0,10,1,0,0,0,0,Translational Neurodegeneration
46,47,2.832,EUR J NEUROSCI,11,0,1,0,0,0,0,0,0,1,0,9,Translational Neurodegeneration
47,48,2.779,J NEURAL TRANSM,11,0,0,1,0,2,0,1,0,0,0,7,Translational Neurodegeneration
48,49,11.460,JAMA NEUROL,11,2,2,1,3,3,0,0,0,0,0,0,Translational Neurodegeneration
49,50,32.635,NAT REV NEUROSCI,11,0,1,4,0,2,0,0,0,0,0,4,Translational Neurodegeneration
50,51,5.426,NEUROIMAGE,11,0,0,0,1,1,2,0,0,1,0,6,Translational Neurodegeneration
51,52,4.322,AM J EPIDEMIOL,10,1,0,1,0,0,0,2,1,1,1,3,Translational Neurodegeneration
52,53,3.653,AM J NEURORADIOL,10,0,0,0,1,0,1,2,0,2,1,3,Translational Neurodegeneration
53,54,4.069,AM J PATHOL,10,0,0,0,2,0,0,1,0,1,0,6,Translational Neurodegeneration
54,55,3.582,FRONT AGING NEUROSCI,10,0,2,0,6,1,0,0,1,0,0,0,Translational Neurodegeneration
55,56,2.261,INT PSYCHOGERIATR,10,0,2,0,0,2,1,0,1,0,0,4,Translational Neurodegeneration
56,57,13.251,J CLIN INVEST,10,0,1,1,0,0,1,1,0,1,1,4,Translational Neurodegeneration
57,58,16.710,SCI TRANSL MED,10,0,4,1,0,0,3,1,0,1,0,0,Translational Neurodegeneration
58,59,5.872,TRANSL NEURODEGENER,10,1,2,1,1,1,4,0,0,0,0,0,Translational Neurodegeneration
59,60,4.277,ANN NY ACAD SCI,9,0,1,1,0,0,0,0,0,0,1,6,Translational Neurodegeneration
60,61,5.108,BBA-MOL BASIS DIS,9,0,1,1,1,1,1,1,0,1,0,2,Translational Neurodegeneration
61,62,2.583,BIOMED RES INT,9,0,1,3,3,1,0,0,0,0,0,1,Translational Neurodegeneration
62,63,3.886,CEPHALALGIA,9,0,0,0,1,1,0,0,0,1,1,5,Translational Neurodegeneration
63,64,3.289,CURR ALZHEIMER RES,9,0,2,2,0,0,3,0,1,0,0,1,Translational Neurodegeneration
64,65,2.454,J MOL NEUROSCI,9,0,1,2,1,0,1,2,0,0,0,2,Translational Neurodegeneration
65,66,3.172,J PARKINSON DIS,9,1,1,3,1,1,0,2,0,0,0,0,Translational Neurodegeneration
66,67,12.353,NAT COMMUN,9,0,2,3,2,1,1,0,0,0,0,0,Translational Neurodegeneration
67,68,2.285,NEUROL SCI,9,1,0,4,0,2,0,0,0,0,0,2,Translational Neurodegeneration
68,69,2.117,PARKINSONS DIS-US,9,5,0,1,0,0,1,2,0,0,0,0,Translational Neurodegeneration
69,70,8.973,AGEING RES REV,8,0,3,0,1,2,1,1,0,0,0,0,Translational Neurodegeneration
70,71,2.559,BIOCHEM BIOPH RES CO,8,1,0,0,0,1,0,0,0,1,2,3,Translational Neurodegeneration
71,72,2.886,DEMENT GERIATR COGN,8,0,0,1,1,0,0,0,1,0,1,4,Translational Neurodegeneration
72,73,19.064,NAT CELL BIOL,8,0,1,0,0,1,0,0,0,3,0,3,Translational Neurodegeneration
73,74,5.719,NEUROTHERAPEUTICS,8,0,0,2,1,1,0,1,1,0,1,1,Translational Neurodegeneration
74,75,3.174,PROG BRAIN RES,8,0,0,1,0,0,0,0,1,0,1,5,Translational Neurodegeneration
75,76,5.414,ACTA NEUROPATHOL COM,7,3,0,2,1,1,0,0,0,0,0,0,Translational Neurodegeneration
76,77,1.940,ALZ DIS ASSOC DIS,7,0,0,0,0,0,0,0,0,1,1,5,Translational Neurodegeneration
77,78,3.480,AM J GERIAT PSYCHIAT,7,0,0,1,1,0,0,0,2,0,1,2,Translational Neurodegeneration
78,79,8.855,AM J HUM GENET,7,0,1,0,0,0,2,1,0,0,0,3,Translational Neurodegeneration
79,80,3.173,BEHAV BRAIN RES,7,1,1,0,0,0,1,0,0,0,1,3,Translational Neurodegeneration
80,81,2.170,BMC NEUROL,7,1,0,0,1,1,0,1,2,0,0,1,Translational Neurodegeneration
81,82,3.091,HEADACHE,7,0,0,2,0,1,0,0,0,0,1,3,Translational Neurodegeneration
82,83,2.940,INT J GERIATR PSYCH,7,1,2,1,0,0,0,0,0,0,2,1,Translational Neurodegeneration
83,84,2.662,J NEUROSCI RES,7,0,0,0,0,1,0,0,1,0,0,5,Translational Neurodegeneration
84,85,1.266,NEUROREPORT,7,0,0,0,0,0,0,0,1,0,0,6,Translational Neurodegeneration
85,86,11.439,TRENDS NEUROSCI,7,1,0,0,0,0,0,1,0,1,0,4,Translational Neurodegeneration
86,87,4.211,ACS CHEM NEUROSCI,6,1,2,1,0,2,0,0,0,0,0,0,Translational Neurodegeneration
87,88,3.126,ACTA NEUROL SCAND,6,0,2,0,0,0,0,0,0,1,0,3,Translational Neurodegeneration
88,89,6.530,ANTIOXID REDOX SIGN,6,0,0,0,0,2,0,1,0,2,0,1,Translational Neurodegeneration
89,90,2.997,BIOCHEMISTRY-US,6,0,1,1,0,0,1,1,0,1,0,1,Translational Neurodegeneration
90,91,8.032,CELL REP,6,0,1,1,3,1,0,0,0,0,0,0,Translational Neurodegeneration
91,92,6.754,COCHRANE DB SYST REV,6,0,0,0,0,1,2,1,0,0,0,2,Translational Neurodegeneration
92,93,10.293,EMBO MOL MED,6,1,2,1,0,1,1,0,0,0,0,0,Translational Neurodegeneration
93,94,3.508,FRONT NEUROL,6,1,0,0,2,1,2,0,0,0,0,0,Translational Neurodegeneration
94,95, ,GERONTOLOGIST,6,0,0,0,1,0,0,0,0,0,1,4,Translational Neurodegeneration
95,96,6.045,J CEREBR BLOOD F MET,6,0,1,0,0,1,1,0,2,0,0,1,Translational Neurodegeneration
96,97,1.853,J CLIN EXP NEUROPSYC,6,1,1,1,0,0,0,1,0,0,1,1,Translational Neurodegeneration
97,98,2.183,J GERIATR PSYCH NEUR,6,0,0,1,0,0,2,0,2,0,0,1,Translational Neurodegeneration
98,99,2.502,J NEUROPHYSIOL,6,0,1,0,0,0,0,0,0,0,0,5,Translational Neurodegeneration
99,100,3.603,NEUROCHEM INT,6,2,0,0,0,1,1,0,0,0,0,2,Translational Neurodegeneration
0,1, ,ALL Journals,3632,61,315,412,281,267,282,227,217,212,157,1201,Translational Stroke Research
1,2, ,ALL OTHERS (425),425,6,25,47,34,43,35,31,26,23,17,138,Translational Stroke Research
2,3,6.239,STROKE,410,4,20,34,25,26,29,32,23,31,12,174,Translational Stroke Research
3,4,8.266,TRANSL STROKE RES,291,24,121,74,23,21,17,7,4,0,0,0,Translational Stroke Research
4,5,6.045,J CEREBR BLOOD F MET,148,2,21,14,8,9,15,8,16,7,8,40,Translational Stroke Research
5,6,5.971,J NEUROSCI,82,0,0,2,3,3,4,4,6,6,9,45,Translational Stroke Research
6,7,3.125,BRAIN RES,61,0,4,6,3,5,3,2,1,3,0,34,Translational Stroke Research
7,8,9.504,P NATL ACAD SCI USA,57,0,3,1,2,3,2,7,6,5,5,23,Translational Stroke Research
8,9,8.055,NEUROLOGY,53,0,1,3,1,3,6,2,3,3,1,30,Translational Stroke Research
9,10,41.577,NATURE,50,0,2,2,1,1,12,1,6,3,1,21,Translational Stroke Research
10,11,79.260,NEW ENGL J MED,47,0,1,27,0,2,0,1,1,0,3,12,Translational Stroke Research
11,12,10.250,ANN NEUROL,45,0,0,5,1,2,0,5,3,1,3,25,Translational Stroke Research
12,13,10.848,BRAIN,44,0,1,5,1,1,2,5,0,2,1,26,Translational Stroke Research
13,14,2.766,PLOS ONE,36,0,2,5,9,3,8,5,0,0,2,2,Translational Stroke Research
14,15,53.254,LANCET,35,0,6,4,3,0,1,1,2,1,2,15,Translational Stroke Research
15,16,3.382,NEUROSCIENCE,33,0,2,4,2,3,2,3,4,2,2,9,Translational Stroke Research
16,17,4.483,EXP NEUROL,32,0,0,9,4,1,3,0,1,2,2,10,Translational Stroke Research
17,18,18.881,CIRCULATION,31,1,5,4,2,2,3,2,3,1,1,7,Translational Stroke Research
18,19,27.144,LANCET NEUROL,30,0,0,1,3,1,4,2,2,6,1,10,Translational Stroke Research
19,20,14.319,NEURON,29,0,0,2,1,0,2,3,8,0,0,13,Translational Stroke Research
20,21,5.587,STEM CELLS,28,0,4,4,1,1,1,3,6,3,1,4,Translational Stroke Research
21,22,31.398,CELL,26,0,1,1,0,1,0,0,1,4,1,17,Translational Stroke Research
22,23,4.011,J BIOL CHEM,26,0,1,0,1,2,3,0,4,1,2,12,Translational Stroke Research
23,24,5.426,NEUROIMAGE,26,1,1,0,2,1,7,2,2,0,1,9,Translational Stroke Research
24,25,8.806,BIOMATERIALS,24,0,0,3,1,4,5,1,1,4,2,3,Translational Stroke Research
25,26,4.475,NEUROSURGERY,24,0,1,0,3,1,1,3,0,3,1,11,Translational Stroke Research
26,27,41.058,SCIENCE,24,0,1,0,1,0,1,4,0,1,2,14,Translational Stroke Research
27,28,23.290,CELL STEM CELL,23,2,1,2,1,2,4,2,2,2,5,0,Translational Stroke Research
28,29,2.662,J NEUROSCI RES,23,0,0,1,5,1,0,0,2,3,2,9,Translational Stroke Research
29,30,4.319,J NEUROSURG,23,0,2,2,2,1,0,1,1,0,1,13,Translational Stroke Research
30,31,32.621,NAT MED,22,0,0,0,3,0,0,6,0,1,1,11,Translational Stroke Research
31,32, ,ACTA NEUROCHIR SUPPL,21,0,5,3,0,4,0,5,0,0,1,3,Translational Stroke Research
32,33,4.711,NEUROREHAB NEURAL RE,21,0,0,4,2,2,3,0,2,1,5,2,Translational Stroke Research
33,34,5.193,J NEUROINFLAMM,20,0,4,2,2,4,4,3,0,0,1,0,Translational Stroke Research
34,35,4.539,J IMMUNOL,19,0,0,0,5,0,3,0,0,0,0,11,Translational Stroke Research
35,36,2.931,CEREBROVASC DIS,18,0,0,0,1,2,2,4,2,2,1,4,Translational Stroke Research
36,37,2.832,EUR J NEUROSCI,18,0,1,0,0,1,0,0,2,3,0,11,Translational Stroke Research
37,38,4.082,MAGN RESON MED,18,0,0,1,1,2,1,1,0,0,0,12,Translational Stroke Research
38,39,5.227,NEUROBIOL DIS,18,0,2,0,2,2,3,2,2,1,0,4,Translational Stroke Research
39,40,2.559,BIOCHEM BIOPH RES CO,17,0,0,0,0,2,0,1,2,2,1,9,Translational Stroke Research
40,41,3.315,STEM CELLS DEV,17,3,1,3,1,3,2,2,0,2,0,0,Translational Stroke Research
41,42,4.300,FRONT CELL NEUROSCI,16,0,1,4,8,3,0,0,0,0,0,0,Translational Stroke Research
42,43,4.609,J NEUROCHEM,16,0,2,0,1,1,3,1,2,2,0,4,Translational Stroke Research
43,44,15.211,CIRC RES,15,0,1,1,1,0,1,1,2,1,1,6,Translational Stroke Research
44,45,13.251,J CLIN INVEST,15,0,0,1,0,0,0,1,1,0,2,10,Translational Stroke Research
45,46,4.249,NEUROPHARMACOLOGY,15,0,0,1,1,0,1,0,2,0,8,2,Translational Stroke Research
46,47,14.163,PROG NEUROBIOL,15,0,2,0,4,1,1,1,0,1,1,4,Translational Stroke Research
47,48,3.653,AM J NEURORADIOL,14,0,0,2,0,2,0,1,2,2,0,5,Translational Stroke Research
48,49,2.668,J NEUROSCI METH,14,0,0,1,1,0,1,0,2,1,2,6,Translational Stroke Research
49,50,15.876,ACTA NEUROPATHOL,13,0,1,3,2,1,0,0,0,0,0,6,Translational Stroke Research
50,51,15.132,BLOOD,13,0,0,0,1,1,1,0,1,1,1,7,Translational Stroke Research
51,52,6.810,BRIT J PHARMACOL,13,0,0,1,0,0,3,0,0,2,1,6,Translational Stroke Research
52,53,3.163,NEUROCRIT CARE,13,0,0,2,2,1,1,1,3,0,3,0,Translational Stroke Research
53,54,2.159,NEUROSCI LETT,13,0,2,3,0,3,0,1,0,0,0,4,Translational Stroke Research
54,55,2.448,J NEUROL SCI,12,0,0,2,3,0,2,0,0,0,2,3,Translational Stroke Research
55,56,19.912,NAT NEUROSCI,12,0,0,0,1,0,1,1,3,1,0,5,Translational Stroke Research
56,57,2.170,BMC NEUROL,11,0,0,3,0,2,1,3,0,1,0,1,Translational Stroke Research
57,58,3.614,CLIN NEUROPHYSIOL,11,0,0,0,0,0,1,0,0,0,0,10,Translational Stroke Research
58,59,3.400,J COMP NEUROL,11,0,0,1,0,1,0,0,0,1,0,8,Translational Stroke Research
59,60,1.598,J STROKE CEREBROVASC,11,1,0,5,2,1,0,0,0,0,0,2,Translational Stroke Research
60,61,4.952,THROMB HAEMOSTASIS,11,0,0,0,0,1,1,0,0,0,0,9,Translational Stroke Research
61,62,3.077,ARCH PHYS MED REHAB,10,0,0,1,0,1,0,0,0,0,0,8,Translational Stroke Research
62,63,1.806,EXP BRAIN RES,10,1,0,3,0,1,0,0,0,0,0,5,Translational Stroke Research
63,64,8.655,J AM SOC NEPHROL,10,0,1,1,1,0,0,1,2,0,1,3,Translational Stroke Research
64,65,2.502,J NEUROPHYSIOL,10,0,0,0,0,1,0,0,0,0,0,9,Translational Stroke Research
65,66,5.002,J NEUROTRAUM,10,0,4,1,1,0,0,1,0,0,0,3,Translational Stroke Research
66,67,32.635,NAT REV NEUROSCI,10,0,0,0,0,0,1,0,2,4,0,3,Translational Stroke Research
67,68,6.086,ARTERIOSCL THROM VAS,9,0,1,0,0,3,0,3,1,0,0,1,Translational Stroke Research
68,69,2.173,BMC NEUROSCI,9,0,1,0,0,1,1,0,0,4,1,1,Translational Stroke Research
69,70,6.306,BRAIN BEHAV IMMUN,9,1,2,2,0,1,0,3,0,0,0,0,Translational Stroke Research
70,71,2.757,CURR PHARM DESIGN,9,0,1,0,1,0,6,1,0,0,0,0,Translational Stroke Research
71,72,4.621,EUR J NEUROL,9,0,1,1,0,1,2,1,0,0,1,2,Translational Stroke Research
72,73,3.508,FRONT NEUROL,9,0,0,8,1,0,0,0,0,0,0,0,Translational Stroke Research
73,74,9.462,GENE DEV,9,0,0,1,0,1,1,0,0,0,0,6,Translational Stroke Research
74,75,7.144,J NEUROL NEUROSUR PS,9,0,1,1,0,0,0,0,0,0,0,7,Translational Stroke Research
75,76,1.449,NEUROL RES,9,0,0,0,0,1,1,0,1,1,0,5,Translational Stroke Research
76,77,3.569,AM J PHYSIOL-HEART C,8,0,1,2,0,1,0,0,1,0,0,3,Translational Stroke Research
77,78,4.277,ANN NY ACAD SCI,8,0,0,0,0,0,3,0,0,2,1,2,Translational Stroke Research
78,79,6.630,CRIT CARE MED,8,0,0,0,0,0,1,0,1,1,0,5,Translational Stroke Research
79,80,7.273,DIABETES,8,0,0,0,0,2,1,1,0,1,1,2,Translational Stroke Research
80,81,5.846,GLIA,8,0,0,2,1,1,0,1,0,1,0,2,Translational Stroke Research
81,82,3.859,INT J STROKE,8,0,0,1,4,1,0,0,0,1,0,1,Translational Stroke Research
82,83,1.266,NEUROREPORT,8,0,0,2,2,0,0,0,0,0,0,4,Translational Stroke Research
83,84,14.675,ANNU REV NEUROSCI,7,0,0,0,0,1,0,0,0,1,1,4,Translational Stroke Research
84,85,3.173,BEHAV BRAIN RES,7,1,0,3,0,0,0,1,0,0,0,2,Translational Stroke Research
85,86,23.562,BMJ-BRIT MED J,7,0,0,0,0,0,1,0,2,0,0,4,Translational Stroke Research
86,87,3.495,CNS NEUROSCI THER,7,2,1,0,2,0,2,0,0,0,0,0,Translational Stroke Research
87,88,5.413,DEVELOPMENT,7,0,0,1,2,0,0,0,0,0,1,3,Translational Stroke Research
88,89,6.823,HYPERTENSION,7,0,0,1,2,0,1,0,0,1,1,1,Translational Stroke Research
89,90,3.388,INVEST OPHTH VIS SCI,7,0,0,0,0,0,0,1,0,0,0,6,Translational Stroke Research
90,91,4.224,J LEUKOCYTE BIOL,7,0,0,0,0,0,0,0,4,1,0,2,Translational Stroke Research
91,92,4.899,J THROMB HAEMOST,7,0,0,0,2,0,0,1,1,0,1,2,Translational Stroke Research
92,93,47.661,JAMA-J AM MED ASSOC,7,0,1,1,1,0,0,0,0,0,0,4,Translational Stroke Research
93,94,5.076,MOL NEUROBIOL,7,2,3,1,1,0,0,0,0,0,0,0,Translational Stroke Research
94,95,2.772,NEUROCHEM RES,7,0,0,3,1,0,1,0,0,1,0,1,Translational Stroke Research
95,96,4.122,SCI REP-UK,7,2,2,3,0,0,0,0,0,0,0,0,Translational Stroke Research
96,97, ,ARCH NEUROL-CHICAGO,6,0,0,0,0,0,0,0,0,0,0,6,Translational Stroke Research
97,98,9.130,CANCER RES,6,0,0,0,0,1,0,0,0,0,1,4,Translational Stroke Research
98,99,5.595,FASEB J,6,0,0,0,0,1,0,0,0,1,0,4,Translational Stroke Research
99,100,3.877,FRONT NEUROSCI-SWITZ,6,0,0,3,3,0,0,0,0,0,0,0,Translational Stroke Research
0,1, ,ALL Journals,6846,202,789,836,722,616,559,453,364,361,272,1672,TRENDS IN CELL BIOLOGY
1,2, ,ALL OTHERS (325),325,11,36,40,38,33,25,20,13,12,12,85,TRENDS IN CELL BIOLOGY
2,3,31.398,CELL,416,6,44,39,32,40,39,39,19,21,18,119,TRENDS IN CELL BIOLOGY
3,4,41.577,NATURE,402,26,41,56,33,30,26,28,22,19,15,106,TRENDS IN CELL BIOLOGY
4,5,8.784,J CELL BIOL,318,7,32,31,30,24,23,12,23,17,11,108,TRENDS IN CELL BIOLOGY
