Cited Journal Data: PLOS ONE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest
8450,,PEDIATR REV,4,0,0,0,2,0,0,1,0,1,0,0
8451,1.514,PEER PEER NETW APPL,4,0,0,0,1,2,0,1,0,0,0,0
8452,,PERS RELATIONSHIP,4,0,0,0,1,1,0,0,1,0,1,0
8453,0.679,PHARM CHEM J+,4,0,0,0,1,1,0,2,0,0,0,0
8454,,PHILOS PSYCHIAT PSY,4,0,0,1,1,0,0,1,0,0,0,1
8455,1.795,PHYS STATUS SOLIDI A,4,0,0,1,1,1,1,0,0,0,0,0
8456,,PHYS THER REV,4,0,0,1,1,1,0,1,0,0,0,0
8457,2.465,PLANT FOOD HUM NUTR,4,0,0,1,1,0,0,1,0,1,0,0
8458,2.658,PLASMA CHEM PLASMA P,4,0,0,1,2,0,0,1,0,0,0,0
8459,3.032,PLASMA PHYS CONTR F,4,0,1,1,0,2,0,0,0,0,0,0
8460,,PLOS CURR-TREE LIFE,4,0,0,0,1,1,0,1,0,0,0,1
8461,,POBLAC SALUD MESOAM,4,0,0,0,0,2,2,0,0,0,0,0
8462,,POETICS TODAY,4,0,0,3,0,0,0,0,0,0,0,1
8463,0.713,POLIMERY-W,4,0,1,2,0,1,0,0,0,0,0,0
8464,,POLIT ANAL,4,0,0,1,2,0,0,0,1,0,0,0
8465,,POLJOPRIVREDA,4,0,0,0,1,1,1,1,0,0,0,0
8466,2.352,POLYM INT,4,0,0,1,0,1,1,0,0,0,0,1
8467,6.690,POLYM REV,4,0,0,1,1,1,1,0,0,0,0,0
8468,,POPUL ENVIRON,4,0,1,1,0,0,0,0,1,0,1,0
8469,3.230,POWDER TECHNOL,4,0,2,0,0,0,1,1,0,0,0,0
8470,,PRACT RADIAT ONCOL,4,0,0,0,3,1,0,0,0,0,0,0
8471,3.907,PRECAMBRIAN RES,4,0,0,1,1,0,1,1,0,0,0,0
8472,2.706,PRESLIA,4,0,0,0,1,0,2,0,0,0,1,0
8473,,PROG COMM HLTH PARTN,4,0,1,2,0,0,1,0,0,0,0,0
8474,,PROG HUM GEOG,4,0,0,0,1,0,2,1,0,0,0,0
8475,,PROG NEUROL PSYCHIAT,4,0,0,0,1,2,1,0,0,0,0,0
8476,,PROG PEDIATR CARDIOL,4,0,1,1,1,0,1,0,0,0,0,0
8477,1.170,PROGRAM-ELECTRON LIB,4,0,0,1,3,0,0,0,0,0,0,0
8478,0.399,PRZEM CHEM,4,1,0,0,0,1,0,1,0,1,0,0
8479,,PSICOL CLIN SVILUPP,4,0,0,1,2,0,0,1,0,0,0,0
8480,,PSIENCIA-REV LATINOA,4,0,1,0,1,1,0,1,0,0,0,0
8481,,PSYCHOANAL EXPLORAT,4,0,0,0,0,1,2,1,0,0,0,0
8482,,PSYCHOL RUNDSCH,4,0,0,3,1,0,0,0,0,0,0,0
8483,,PSYCHOL RUSS,4,0,1,0,3,0,0,0,0,0,0,0
8484,,PSYCHOL SCI PUBL INT,4,0,1,1,1,1,0,0,0,0,0,0
8485,,PSYCHOL SEX,4,0,0,0,1,2,1,0,0,0,0,0
8486,,PSYCHOL VIOLENCE,4,0,0,2,0,2,0,0,0,0,0,0
8487,1.061,PSYCHOPATHOLOGY,4,0,0,0,0,1,0,2,0,0,0,1
8488,,PSYCHOTHERAPY,4,0,1,0,2,0,1,0,0,0,0,0
8489,,PUBLIC ADMIN REV,4,0,0,0,0,2,1,1,0,0,0,0
8490,,PUBLICATIONS,4,0,2,0,2,0,0,0,0,0,0,0
8491,1.652,PURE APPL GEOPHYS,4,0,0,1,1,1,0,1,0,0,0,0
8492,0.898,QUAL MANAG HEALTH CA,4,0,1,2,0,0,1,0,0,0,0,0
8493,1.604,QUAL RELIAB ENG INT,4,0,0,1,0,2,1,0,0,0,0,0
8494,,QUAL RES PSYCHOL,4,0,0,0,0,2,2,0,0,0,0,0
8495,,QUICK REF NEUR REHXB,4,0,0,0,3,1,0,0,0,0,0,0
8496,1.369,RADIAT MEAS,4,0,2,1,0,0,0,0,1,0,0,0
8497,,RADIAT ONCOL J,4,0,1,0,1,1,1,0,0,0,0,0
8498,,RAT CONSTR CONTXB,4,0,0,1,2,0,1,0,0,0,0,0
8499,,RBONE-REV BRAS OBES,4,0,1,1,0,2,0,0,0,0,0,0
8500,4.641,REACT CHEM ENG,4,0,1,2,0,1,0,0,0,0,0,0
8501,0.458,REC AUST MUS,4,1,1,0,1,0,1,0,0,0,0,0
8502,1.351,REHABIL NURS,4,0,0,0,0,2,2,0,0,0,0,0
8503,2.111,REV ANAL CHEM,4,0,0,0,2,0,0,0,2,0,0,0
8504,0.582,REV ARGENT CLIN PSIC,4,0,2,0,0,1,0,1,0,0,0,0
8505,0.438,REV CHAPINGO SER CIE,4,0,0,1,1,2,0,0,0,0,0,0
8506,,REV COLOMB QUIM,4,0,0,0,2,0,1,1,0,0,0,0
8507,,REV INVEST ALTOAND,4,1,2,1,0,0,0,0,0,0,0,0
8508,,REV MED URUG,4,0,0,2,1,0,1,0,0,0,0,0
8509,,REV VENEZ CIENC TECN,4,0,1,0,2,0,0,1,0,0,0,0
8510,,RICYDE-REV INT CIENC,4,0,1,2,1,0,0,0,0,0,0,0
8511,,RISK HAZARDS CRISIS,4,0,0,1,0,0,0,2,0,1,0,0
8512,0.320,ROM J LEG MED,4,0,0,0,2,0,0,0,0,0,0,2
8513,,ROUT INT HANDB,4,0,0,0,1,0,2,1,0,0,0,0
8514,,ROUTL COMP PHILOSXB,4,0,0,0,2,2,0,0,0,0,0,0
8515,,RURAL EXT INNOV SYST,4,0,0,0,4,0,0,0,0,0,0,0
8516,,RURAL SOCIOL,4,0,0,2,0,0,1,1,0,0,0,0
8517,,S AFR J PSYCHOL,4,0,0,0,0,1,0,3,0,0,0,0
8518,0.288,S AFR J SURG,4,0,1,0,0,0,2,0,1,0,0,0
8519,0.596,S AM J HERPETOL,4,0,1,0,1,1,0,1,0,0,0,0
8520,,SAHARA J-J SOC ASP H,4,0,2,0,0,1,0,1,0,0,0,0
8521,,SAUDE SOC-SAO PAULO,4,0,0,1,0,0,2,0,1,0,0,0
8522,,SCAND J CHILD ADOLES,4,0,1,1,1,0,1,0,0,0,0,0
8523,1.162,SCAND J OCCUP THER,4,0,2,1,0,0,1,0,0,0,0,0
8524,0.994,SCANNING,4,0,0,2,0,1,1,0,0,0,0,0
8525,,SCI CHRON,4,0,0,3,0,0,1,0,0,0,0,0
8526,,SCI EDUC,4,0,2,1,1,0,0,0,0,0,0,0
8527,,SCI GYMNAST J,4,0,0,1,2,1,0,0,0,0,0,0
8528,1.183,SCI TECHNOL BUILT EN,4,0,0,0,0,1,2,1,0,0,0,0
8529,,SECUR J,4,0,0,1,1,2,0,0,0,0,0,0
8530,0.973,SEMIN CUTAN MED SURG,4,1,0,1,0,0,1,0,1,0,0,0
8531,,SEMIN THORAC CARDIOV,4,0,0,1,0,2,1,0,0,0,0,0
8532,1.291,SEMIN VASC SURG,4,0,0,1,2,0,0,1,0,0,0,0
8533,1.070,SENSOR REV,4,0,0,0,0,2,0,2,0,0,0,0
8534,1.200,SEP SCI TECHNOL,4,0,1,0,1,2,0,0,0,0,0,0
8535,2.046,SIAM J SCI COMPUT,4,0,0,2,1,1,0,0,0,0,0,0
8536,,SIBGRAPI,4,0,0,0,1,0,2,1,0,0,0,0
8537,,SICOT-J,4,0,1,0,0,1,1,0,1,0,0,0
8538,2.340,SIMUL HEALTHC,4,0,0,0,2,1,1,0,0,0,0,0
8539,,SIMULAT GAMING,4,0,0,0,4,0,0,0,0,0,0,0
8540,,SMART SENSOR MEAS IN,4,0,0,0,1,0,0,3,0,0,0,0
8541,,SOC DEV,4,0,0,2,1,1,0,0,0,0,0,0
8542,,SOC FORCES,4,0,1,1,0,1,1,0,0,0,0,0
8543,,SOC SCI QUART,4,0,0,0,0,2,1,0,0,0,1,0
8544,,SOCIOL QUART,4,0,0,0,0,3,0,1,0,0,0,0
8545,,SOCIOL RES ONLINE,4,0,0,3,0,1,0,0,0,0,0,0
8546,,SOCIOL SPECTRUM,4,0,0,1,2,1,0,0,0,0,0,0
8547,,SOIL NEM GRASSL NOXB,4,0,0,1,0,2,1,0,0,0,0,0
8548,2.674,SOLID STATE NUCL MAG,4,1,0,0,3,0,0,0,0,0,0,0
8549,1.344,SORT-STAT OPER RES T,4,0,1,1,1,0,0,0,0,1,0,0
8550,,SOUTHERN J PHILOS,4,0,0,0,2,0,0,1,0,0,1,0
8551,1.354,SPORT PSYCHOL,4,0,1,1,0,1,1,0,0,0,0,0
8552,,SPORT TRAUMATOL,4,0,0,0,0,1,1,1,0,1,0,0
8553,2.694,SPORTS HEALTH,4,0,0,2,2,0,0,0,0,0,0,0
8554,,STEM CELLS CLONING,4,0,0,1,1,0,1,0,1,0,0,0
8555,,STROKE RES TREAT,4,0,0,0,0,2,2,0,0,0,0,0
8556,3.969,STRUCT DYNAM-US,4,0,0,0,0,2,1,1,0,0,0,0
8557,,SUBST ABUSE REHABIL,4,0,0,0,0,2,1,1,0,0,0,0
8558,,SUICIDOLOGY,4,1,1,1,0,1,0,0,0,0,0,0
8559,1.451,SUPRAMOL CHEM,4,0,1,0,1,0,2,0,0,0,0,0
8560,1.377,SYNTHETIC COMMUN,4,0,0,0,2,1,0,0,0,0,0,1
8561,2.526,SYNTHETIC MET,4,0,2,0,1,0,1,0,0,0,0,0
8562,,SYST RES BEHAV SCI,4,0,1,2,0,0,1,0,0,0,0,0
8563,1.579,T I MEAS CONTROL,4,0,0,1,0,1,1,1,0,0,0,0
8564,,TECH GASTROINTEST EN,4,0,0,0,2,1,0,1,0,0,0,0
8565,,TECH ORTHOP,4,0,0,1,0,3,0,0,0,0,0,0
8566,,TECH VASC INTERV RAD,4,1,1,2,0,0,0,0,0,0,0,0
8567,3.583,TECTONICS,4,0,0,4,0,0,0,0,0,0,0,0
8568,0.543,TERR ATMOS OCEAN SCI,4,0,1,0,0,0,3,0,0,0,0,0
8569,0.310,THALASSAS,4,0,0,1,0,1,1,1,0,0,0,0
8570,,THEORIA-SPAIN,4,0,0,0,2,1,0,0,0,1,0,0
8571,,THER RECREAT J,4,0,2,0,1,0,1,0,0,0,0,0
8572,2.189,THERMOCHIM ACTA,4,0,1,1,1,0,0,0,1,0,0,0
8573,1.939,THIN SOLID FILMS,4,0,1,0,0,1,1,1,0,0,0,0
8574,,THINK SKILLS CREAT,4,0,1,1,0,0,1,1,0,0,0,0
8575,,TIM NEUR BEHAV EVXB,4,0,0,0,0,0,0,1,0,1,1,1
8576,,TOP LANG DISORD,4,0,1,1,2,0,0,0,0,0,0,0
8577,,TOPOI-INT REV PHILOS,4,0,0,1,0,0,0,1,0,0,2,0
8578,,TOUR REV,4,0,1,2,0,0,1,0,0,0,0,0
8579,4.081,TRANSPORT RES B-METH,4,1,0,0,1,0,0,0,1,1,0,0
8580,1.136,TREE-RING RES,4,0,0,0,3,0,1,0,0,0,0,0
8581,,TURK ARCH OTORHINOL,4,0,1,0,1,1,0,1,0,0,0,0
8582,0.650,TURK J HEMATOL,4,0,1,1,0,1,0,0,1,0,0,0
8583,,TURK PEDIATR ARSIVI,4,0,0,0,0,2,0,1,1,0,0,0
8584,,TURK PSIKIYATR DERG,4,0,0,1,1,2,0,0,0,0,0,0
8585,0.187,TURKISH J PEDIATR,4,0,1,1,0,1,1,0,0,0,0,0
8586,,U TOR MED J,4,0,1,2,0,1,0,0,0,0,0,0
8587,,ULTRASONOGRAPHY,4,0,3,1,0,0,0,0,0,0,0,0
8588,0.880,UROL J,4,0,1,0,1,0,0,2,0,0,0,0
8589,,VIOLENCE AGAINST WOM,4,0,0,0,0,3,0,1,0,0,0,0
8590,0.272,VLAAMS DIERGEN TIJDS,4,0,1,0,1,0,2,0,0,0,0,0
8591,,VOP PSIKHOL+,4,0,0,2,0,0,2,0,0,0,0,0
8592,,WARTAZOA,4,0,0,0,2,0,1,0,0,1,0,0
8593,0.155,WASSERWIRTSCHAFT,4,0,1,2,1,0,0,0,0,0,0,0
8594,1.224,WATER ENVIRON J,4,0,1,0,1,0,0,2,0,0,0,0
8595,2.644,WATER RESOUR MANAG,4,1,1,1,0,0,1,0,0,0,0,0
8596,1.981,WIREL NETW,4,0,0,2,0,0,0,0,0,0,0,2
8597,,WORLD J PEDIATR CONG,4,0,2,1,1,0,0,0,0,0,0,0
8598,0.410,WORLD REV NUTR DIET,4,0,0,3,0,1,0,0,0,0,0,0
8599,1.150,WORLD WIDE WEB,4,0,0,0,1,2,0,0,1,0,0,0
8600,,WRIT LANG LIT,4,0,0,0,1,0,2,0,1,0,0,0
8601,1.077,X-RAY SPECTROM,4,0,0,0,2,0,0,1,1,0,0,0
8602,,Z SOZIOL,4,0,0,1,1,1,1,0,0,0,0,0
8603,,ZBL ARB ARB,4,0,0,1,1,1,1,0,0,0,0,0
8604,,ZDM-MATH EDUC,4,0,1,2,1,0,0,0,0,0,0,0
8605,,ZYGON,4,0,0,2,2,0,0,0,0,0,0,0
8606,,2017 15 IEEE INT CXB,3,0,0,1,0,0,1,0,0,0,1,0
8607,,2017 2 INT C MECHXB,3,0,0,1,1,1,0,0,0,0,0,0
8608,,2017 3 IEEE INT CXB,3,0,2,0,0,0,0,0,1,0,0,0
8609,,2017 51 ANN C INFXB,3,0,0,2,1,0,0,0,0,0,0,0
8610,,2017 IEEE 28 ANNXB,3,0,0,1,0,0,0,2,0,0,0,0
8611,,2017 IEEE 30 NEUM XB,3,0,0,1,1,1,0,0,0,0,0,0
8612,,2017 IEEE 37 INT CXB,3,0,1,0,1,0,0,1,0,0,0,0
8613,,2017 IEEE C APPLXB,3,0,2,0,0,0,0,1,0,0,0,0
8614,,2017 IEEE INT SXB,3,0,1,0,2,0,0,0,0,0,0,0
8615,,2017 IEEE SENS APPXB,3,0,0,0,0,2,1,0,0,0,0,0
8616,,2017 INT C DIG ARTXB,3,0,0,0,0,3,0,0,0,0,0,0
8617,,2017 INT C SOC MEDXB,3,0,1,0,1,0,0,0,1,0,0,0
8618,,2017 INT C SPEECHXB,3,0,1,0,1,0,0,1,0,0,0,0
8619,,2017 SBMOIEEE MTTSXB,3,0,0,0,2,0,0,0,0,0,0,1
8620,,3D RES,3,0,0,1,1,0,0,1,0,0,0,0
8621,3.208,AAPG BULL,3,0,0,1,2,0,0,0,0,0,0,0
8622,0.529,ACM J COMPUT CULT HE,3,0,0,0,1,0,1,0,0,1,0,0
8623,1.672,ACM J EMERG TECH COM,3,0,0,2,0,0,0,0,0,0,0,1
8624,4.384,ACM T GRAPHIC,3,0,0,1,0,1,0,0,1,0,0,0
8625,,ACT NERV SUPER REDIV,3,0,0,1,2,0,0,0,0,0,0,0
8626,,ACTA ARCHAEOL-DEN,3,0,1,2,0,0,0,0,0,0,0,0
8627,0.800,ACTA BIOL CRACOV BOT,3,0,0,0,1,2,0,0,0,0,0,0
8628,0.561,ACTA ENT MUS NAT PRA,3,0,1,0,0,2,0,0,0,0,0,0
8629,,ACTA FAC MEDICAE NAI,3,0,1,0,0,1,1,0,0,0,0,0
8630,6.036,ACTA MATER,3,0,0,1,0,0,0,2,0,0,0,0
8631,2.113,ACTA MECH,3,0,0,0,0,1,1,0,1,0,0,0
8632,0.704,ACTA METALL SIN,3,0,0,0,0,3,0,0,0,0,0,0
8633,0.637,ACTA ORTHOP TRAUMATO,3,0,1,0,1,1,0,0,0,0,0,0
8634,,ACTA OTO-LARYNGOL CA,3,0,0,0,1,1,1,0,0,0,0,0
8635,1.038,ACTA PROTOZOOL,3,0,1,0,0,1,1,0,0,0,0,0
8636,,ACTA SILVAE LIGNI,3,0,1,0,1,0,0,1,0,0,0,0
8637,,ACUTE MED SURG,3,0,0,0,0,2,1,0,0,0,0,0
8638,,ADMIN SCI QUART,3,0,0,2,0,0,0,0,0,1,0,0
8639,,ADOLES PSYCHIAT-NETH,3,0,0,0,0,1,1,1,0,0,0,0
8640,,ADV BUS STRATEGY COM,3,0,0,0,1,1,1,0,0,0,0,0
8641,,ADV DUAL DIAGN,3,0,0,2,0,0,1,0,0,0,0,0
8642,0.699,ADV ELECTR COMPUT EN,3,0,1,1,0,1,0,0,0,0,0,0
8643,,ADV EMERG NURS J,3,0,0,0,2,0,0,1,0,0,0,0
8644,21.875,ADV ENERGY MATER,3,0,0,0,0,1,2,0,0,0,0,0
8645,,ADV GEOGR INFORM SCI,3,0,1,0,0,0,0,1,1,0,0,0
8646,,ADV HEALTH SCI RES,3,1,0,1,0,1,0,0,0,0,0,0
8647,,ADV HUM RESOURCE MAN,3,0,0,2,0,0,0,0,0,0,0,1
8648,30.917,ADV PHYS,3,0,0,0,1,0,0,1,0,1,0,0
8649,,ADV RACE ETHNIC EDUC,3,0,0,1,0,1,1,0,0,0,0,0
8650,1.529,ADV SPACE RES,3,0,0,1,0,1,0,0,0,0,1,0
8651,,ADV SPAT SCI,3,0,0,1,2,0,0,0,0,0,0,0
8652,,ADV UROL,3,0,1,0,0,1,1,0,0,0,0,0
8653,2.228,AEROSP SCI TECHNOL,3,0,0,2,0,1,0,0,0,0,0,0
8654,,AFR DEV REV,3,0,1,2,0,0,0,0,0,0,0,0
8655,,AFR J DISABIL,3,0,1,2,0,0,0,0,0,0,0,0
8656,,AFR J LIBR ARCH INFO,3,0,1,0,0,0,0,1,1,0,0,0
8657,,AFR VIS EYE HEALTH J,3,0,0,0,1,0,2,0,0,0,0,0
8658,2.568,AGR HUM VALUES,3,1,0,0,2,0,0,0,0,0,0,0
8659,,AGR RESOUR ECON RE,3,0,0,0,1,1,1,0,0,0,0,0
8660,,AGRIVITA,3,0,0,1,2,0,0,0,0,0,0,0
8661,,AISTHESIS,3,0,0,1,0,1,0,1,0,0,0,0
8662,0.235,AKTUEL UROL,3,0,0,0,1,1,0,1,0,0,0,0
8663,,AKUSTIKA,3,0,1,1,1,0,0,0,0,0,0,0
8664,,ALERG ASTMA IMMUNOL,3,0,1,0,0,0,1,1,0,0,0,0
8665,,ALLERGY RHINOL,3,0,0,2,1,0,0,0,0,0,0,0
8666,,ALOMA,3,0,0,0,1,2,0,0,0,0,0,0
8667,2.055,AM J CRIT CARE,3,1,0,2,0,0,0,0,0,0,0,0
8668,,AM J HEALTH ECON,3,0,0,1,0,0,1,0,1,0,0,0
8669,,AM J SOCIOL,3,0,0,1,1,0,1,0,0,0,0,0
8670,,AMBIENT SCI,3,1,0,0,0,0,1,1,0,0,0,0
8671,,ANAESTH PAIN INTENSI,3,0,1,0,1,1,0,0,0,0,0,0
8672,,ANAL SCI TECHNOL,3,0,0,0,1,2,0,0,0,0,0,0
8673,,ANEMIA,3,0,0,1,2,0,0,0,0,0,0,0
8674,,ANESTEZIOL INTENZIV,3,0,0,2,1,0,0,0,0,0,0,0
8675,,ANN AM ACAD POLIT SS,3,0,0,0,2,1,0,0,0,0,0,0
8676,1.216,ANN GEOPHYS-ITALY,3,0,0,0,1,1,0,0,0,0,1,0
8677,2.761,ANN GLACIOL,3,0,1,1,0,1,0,0,0,0,0,0
8678,,ANN LEIS RES,3,0,0,0,0,1,0,2,0,0,0,0
8679,2.557,ANN PHYS-BERLIN,3,0,0,0,0,1,1,1,0,0,0,0
8680,,ANN PSYCHOL,3,0,0,0,0,2,0,1,0,0,0,0
8681,,ANN PUBLIC COOP ECON,3,0,0,0,1,1,1,0,0,0,0,0
8682,0.940,ANN THORAC CARDIOVAS,3,0,0,1,0,0,2,0,0,0,0,0
8683,,ANNU REV POLIT SCI,3,0,1,2,0,0,0,0,0,0,0,0
8684,,ANTHROPOL ACTION,3,0,0,3,0,0,0,0,0,0,0,0
8685,0.497,APPL ENG AGRIC,3,0,0,2,0,1,0,0,0,0,0,0
8686,1.950,APPL OCEAN RES,3,0,0,0,1,1,0,1,0,0,0,0
8687,,ARCH PHARM PRACT,3,0,0,0,0,3,0,0,0,0,0,0
8688,,ARCHAEOL OCEAN,3,0,0,2,0,1,0,0,0,0,0,0
8689,,ARCHAEOLOGIES,3,1,0,0,0,1,1,0,0,0,0,0
8690,,ARQ BRAS PSICOL APL,3,0,0,0,0,1,1,0,1,0,0,0
8691,,ART PERCEPT,3,0,0,0,1,1,1,0,0,0,0,0
8692,,ASIA PAC POLICY STU,3,0,0,2,0,1,0,0,0,0,0,0
8693,1.238,ASIA-PAC J CHEM ENG,3,0,0,1,1,1,0,0,0,0,0,0
8694,,ASIAN J PHARM RES HE,3,0,1,0,0,1,1,0,0,0,0,0
8695,,ASIAN PAC MIGR J,3,0,1,1,1,0,0,0,0,0,0,0
8696,,ATL J COMMUN,3,0,0,2,0,1,0,0,0,0,0,0
8697,1.083,ATMOSFERA,3,0,1,0,0,1,1,0,0,0,0,0
8698,,AUDIOL RES,3,0,1,0,1,1,0,0,0,0,0,0
8699,1.115,AUST FORESTRY,3,0,0,0,0,1,2,0,0,0,0,0
8700,,AUST GEOGR,3,1,0,0,0,1,0,1,0,0,0,0
8701,,AUST J PSYCHOL,3,0,0,1,1,0,1,0,0,0,0,0
8702,,AUST J PUBL ADMIN,3,0,0,0,1,1,0,1,0,0,0,0
8703,,AUSTRALAS PLANT DIS,3,0,1,2,0,0,0,0,0,0,0,0
8704,,AUT 2017 P 9 INT CXB,3,1,0,0,0,0,1,0,0,1,0,0
8705,2.244,AUTON ROBOT,3,0,0,2,0,1,0,0,0,0,0,0
8706,,AV BIOMED,3,0,0,1,0,1,0,1,0,0,0,0
8707,,AVANT,3,0,2,0,0,1,0,0,0,0,0,0
8708,0.306,BALK J MED GENET,3,0,0,0,0,1,0,1,0,1,0,0
8709,,BALT J MOD COMPUT,3,0,0,2,0,0,1,0,0,0,0,0
8710,,BANATS J BIOTECHNOL,3,0,0,0,3,0,0,0,0,0,0,0
8711,0.590,BARIATR SURG PRACT P,3,0,0,0,0,0,2,0,1,0,0,0
8712,,BEHAV MODIF,3,0,0,0,2,0,1,0,0,0,0,0
8713,,BIBL-AN INVEST,3,1,0,1,0,1,0,0,0,0,0,0
8714,,BIBLIOS,3,0,0,1,0,1,1,0,0,0,0,0
8715,0.787,BIOL INSPIR COGN ARC,3,0,0,1,0,0,0,1,0,1,0,0
8716,,BIOL-TARGETS THER,3,0,0,0,0,0,0,1,0,2,0,0
8717,,BIOMED SPECTROSC IMA,3,2,0,0,1,0,0,0,0,0,0,0
8718,1.018,BIOREMEDIAT J,3,0,0,1,2,0,0,0,0,0,0,0
8719,,BIOSOCIETIES,3,0,0,0,1,0,1,0,0,1,0,0
8720,,BIOSYST DIVERSITY,3,0,2,0,0,1,0,0,0,0,0,0
8721,,BONEKEY REP,3,0,0,1,0,0,2,0,0,0,0,0
8722,,BRAIN-BROAD RES ARTI,3,0,1,1,1,0,0,0,0,0,0,0
8723,1.082,BRAZ J PHYS,3,1,1,0,0,0,0,0,0,0,1,0
8724,,BRIT J EDUC TECHNOL,3,0,0,0,1,0,2,0,0,0,0,0
8725,3.468,BUILD RES INF,3,0,0,0,2,1,0,0,0,0,0,0
8726,1.100,BUILD SERV ENG RES T,3,1,0,0,0,0,0,2,0,0,0,0
8727,,CALIF ARCHAOL,3,0,1,1,1,0,0,0,0,0,0,0
8728,,CAMB J REG ECON SOC,3,0,0,0,0,3,0,0,0,0,0,0
8729,0.783,CAN J DIET PRACT RES,3,0,0,1,1,0,1,0,0,0,0,0
8730,0.983,CAN J PHYS,3,0,0,1,1,1,0,0,0,0,0,0
8731,,CAN J SOCIOL,3,0,0,1,0,0,0,1,1,0,0,0
8732,2.544,CAN J SURG,3,0,0,1,0,1,0,0,1,0,0,0
8733,,CAN PUBLIC ADMIN,3,0,0,0,0,1,0,1,0,0,1,0
8734,1.574,CAN WATER RESOUR J,3,0,0,1,1,1,0,0,0,0,0,0
8735,,CASE REP ONCOL MED,3,0,2,0,1,0,0,0,0,0,0,0
8736,,CASE STUD TRANSP POL,3,0,0,0,2,1,0,0,0,0,0,0
8737,4.667,CATAL TODAY,3,0,0,1,0,2,0,0,0,0,0,0
8738,4.684,CELL DIV,3,0,0,0,1,0,2,0,0,0,0,0
8739,0.560,CHEM ENG PROG,3,0,0,1,1,0,0,1,0,0,0,0
8740,1.625,CHEM LETT,3,0,1,0,0,1,1,0,0,0,0,0
8741,,CHIL J AGRIC ANIM SC,3,0,2,0,0,1,0,0,0,0,0,0
8742,,CHILD ADOLESC SOC WO,3,0,0,0,3,0,0,0,0,0,0,0
8743,,CHILD GEOGR,3,0,2,0,1,0,0,0,0,0,0,0
8744,,CHILD HEALTH CARE,3,0,0,1,0,1,1,0,0,0,0,0
8745,,CHILD LANG TEACH THE,3,0,1,1,0,1,0,0,0,0,0,0
8746,2.016,CHINESE J POLYM SCI,3,0,0,0,2,1,0,0,0,0,0,0
8747,1.833,CHIRALITY,3,0,0,2,1,0,0,0,0,0,0,0
8748,0.436,CIENC FLOREST,3,0,0,0,1,1,0,0,0,1,0,0
8749,,CLIM RISK MANAG,3,0,0,0,1,0,2,0,0,0,0,0
8750,,CLIN CHILD FAM PSYCH,3,0,0,0,0,0,1,2,0,0,0,0
8751,0.862,CLIN GERONTOLOGIST,3,0,1,1,0,0,1,0,0,0,0,0
8752,,CLIN MED INSIGHTS-ON,3,0,1,1,1,0,0,0,0,0,0,0
8753,1.466,CLIN NURS RES,3,0,0,1,2,0,0,0,0,0,0,0
8754,,CLIN PEDIATR ENDOCRI,3,0,1,0,1,1,0,0,0,0,0,0
8755,,COGENT ECON FINANC,3,0,0,1,0,0,1,1,0,0,0,0
8756,,COGENT EDUC,3,1,0,0,0,1,1,0,0,0,0,0
8757,,COGENT MATH,3,0,1,0,2,0,0,0,0,0,0,0
8758,1.444,COGN BEHAV NEUROL,3,0,0,0,1,1,0,1,0,0,0,0
8759,,COGNITION INSTRUCT,3,0,1,0,1,1,0,0,0,0,0,0
8760,,COLL RES LIBR,3,0,0,2,0,0,0,0,1,0,0,0
8761,,COLOPROCTOLOGY,3,0,1,0,0,1,1,0,0,0,0,0
8762,1.168,COLOR TECHNOL,3,0,0,0,1,0,0,1,0,0,0,1
8763,2.917,COMMENT INORG CHEM,3,0,0,1,0,1,0,1,0,0,0,0
8764,,COMMUN ASSOC INF SYS,3,0,0,0,1,1,0,1,0,0,0,0
8765,5.160,COMPOS SCI TECHNOL,3,0,0,0,0,0,1,2,0,0,0,0
8766,1.153,COMPUT APPL ENG EDUC,3,0,0,0,2,0,0,0,1,0,0,0
8767,3.195,COMPUT IND ENG,3,0,0,0,2,0,0,0,1,0,0,0
8768,0.792,COMPUT J,3,0,0,0,0,1,1,0,0,1,0,0
8769,2.962,COMPUT OPER RES,3,0,0,2,0,0,0,0,0,0,1,0
8770,,COMPUT SCI REV,3,0,1,1,0,0,1,0,0,0,0,0
8771,0.933,CONNECT SCI,3,0,2,0,0,0,1,0,0,0,0,0
8772,,CONSTR FOUND,3,0,1,0,0,0,0,0,1,0,1,0
8773,,CONTEMP CLIN DENT,3,0,0,0,1,1,1,0,0,0,0,0
8774,,CONTRIB MANAGE SCI,3,0,0,3,0,0,0,0,0,0,0,0
8775,3.626,CONTRIB MINERAL PETR,3,0,1,0,1,0,1,0,0,0,0,0
8776,,CONTRIB STAT,3,0,0,0,2,0,1,0,0,0,0,0
8777,,CORE EVID,3,0,1,1,1,0,0,0,0,0,0,0
8778,,CORSALUD,3,0,1,1,1,0,0,0,0,0,0,0
8779,0.488,CRIT CARE NURS CLIN,3,0,0,2,0,0,0,1,0,0,0,0
8780,,CUAD BIOET,3,0,0,0,3,0,0,0,0,0,0,0
8781,,CULT AGR FOOD ENVI,3,0,0,1,0,1,1,0,0,0,0,0
8782,,CURATOR,3,0,1,1,0,0,0,0,1,0,0,0
8783,,CURR DRUG SAF,3,0,1,1,0,0,1,0,0,0,0,0
