Cited Journal Data: J NEUROSCI,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,Rest
2304,4.032,AUTOMAT CONSTR,3,0,0,0,1,0,2,0,0,0,0,0
2305,,BALI MED J,3,0,0,0,0,0,0,0,0,0,0,3
2306,2.442,BEHAV MED,3,0,0,0,0,0,0,0,0,2,0,1
2307,,BEHAV THER,3,0,0,1,1,0,1,0,0,0,0,0
2308,1.484,BEHAVIOUR,3,0,0,0,0,0,0,0,0,0,0,3
2309,1.374,BIOCYBERN BIOMED ENG,3,0,0,0,0,0,0,1,0,0,0,2
2310,1.660,BIOETHICS,3,0,0,0,0,0,0,1,0,1,1,0
2311,3.345,BIOL LETTERS,3,0,0,0,0,0,0,0,1,0,1,1
2312,1.976,BIOMARKERS,3,0,0,1,0,0,0,0,1,0,0,1
2313,0.593,BIOMOL NMR ASSIGN,3,0,0,0,0,0,0,0,0,0,0,3
2314,3.929,BIOORG CHEM,3,0,0,0,0,0,0,0,0,1,0,2
2315,,BIOSENSORS-BASEL,3,0,0,0,0,0,0,0,0,0,0,3
2316,1.074,BIOTECH HISTOCHEM,3,0,0,0,0,0,1,0,0,0,0,2
2317,3.507,BIOTECHNOL J,3,0,0,0,0,0,0,0,0,0,1,2
2318,1.812,BMC CARDIOVASC DISOR,3,0,0,0,2,0,0,0,0,0,0,1
2319,3.317,BMC MED GENOMICS,3,0,0,0,0,0,1,0,0,0,1,1
2320,1.635,BMC MED IMAGING,3,0,0,0,0,0,0,0,0,1,1,1
2321,23.562,BMJ-BRIT MED J,3,0,0,1,0,0,0,1,0,0,0,1
2322,12.354,BONE RES,3,0,0,0,1,0,0,1,1,0,0,0
2323,1.432,BOSNIAN J BASIC MED,3,0,0,0,0,0,0,0,0,0,0,3
2324,,BRAINB LEARN EDXB,3,0,1,0,0,0,0,0,1,1,0,0
2325,1.082,BRAZ J PHYS,3,0,0,0,0,1,0,0,0,0,0,2
2326,1.951,BREASTFEED MED,3,0,0,0,0,0,0,0,0,0,2,1
2327,3.783,BRIEF FUNCT GENOMICS,3,0,0,0,0,0,0,1,0,0,0,2
2328,3.657,BRIT J NUTR,3,0,0,0,0,0,0,0,1,0,0,2
2329,3.384,BRIT J OPHTHALMOL,3,0,0,0,0,0,1,0,0,0,0,2
2330,,BRIT J PSYCHOL,3,0,0,0,0,0,0,1,0,0,0,2
2331,1.204,CAMB Q HEALTHC ETHIC,3,0,0,0,1,0,1,0,0,0,0,1
2332,2.006,CAN J NEUROL SCI,3,0,0,0,0,0,0,0,1,0,0,2
2333,1.184,CAN J ZOOL,3,0,0,0,0,0,0,0,0,1,1,1
2334,4.225,CANCER IMMUNOL IMMUN,3,0,0,0,0,0,0,0,0,0,0,3
2335,,CASE REP NEUROL,3,0,0,0,0,0,0,0,1,0,0,2
2336,,CASE REP NEUROL MED,3,0,0,0,0,0,0,0,0,1,0,2
2337,1.787,CENT EUR J IMMUNOL,3,0,0,0,0,0,0,0,0,0,0,3
2338,,CEPHALALGIAXB,3,0,0,0,0,0,0,1,0,0,1,1
2339,,CESK PSYCHOL,3,0,0,0,0,0,0,0,0,1,1,1
2340,9.890,CHEM MATER,3,0,0,0,0,0,1,1,0,0,0,1
2341,,CHILD MALTREATMENT,3,0,0,0,0,1,0,0,0,0,1,1
2342,1.802,CHIN MED-UK,3,0,0,0,0,0,0,0,0,1,0,2
2343,2.631,CHINESE CHEM LETT,3,0,2,1,0,0,0,0,0,0,0,0
2344,1.863,CLIN BIOMECH,3,0,0,0,0,1,0,1,0,0,0,1
2345,1.367,CLIN EXP HYPERTENS,3,0,0,0,0,0,0,0,1,0,0,2
2346,7.683,CLIN GASTROENTEROL H,3,0,0,0,0,0,0,0,0,0,0,3
2347,,CLIN MED INSIGHT-CAS,3,0,1,0,0,1,0,0,0,0,0,1
2348,4.091,CLIN ORTHOP RELAT R,3,0,0,0,0,0,0,0,0,0,0,3
2349,4.464,CLIN PHARMACOKINET,3,0,0,0,0,0,1,0,0,0,0,2
2350,4.381,CLIN TOXICOL,3,0,0,1,0,0,0,0,0,0,0,2
2351,3.504,CNS SPECTRUMS,3,0,0,0,0,0,0,0,0,0,0,3
2352,1.168,COLOR TECHNOL,3,0,0,0,0,0,0,1,0,0,0,2
2353,2.724,COMPUT MECH,3,0,0,0,0,1,0,0,0,0,0,2
2354,1.974,COMPUT METHOD BIOMEC,3,0,0,0,1,0,0,0,0,0,0,2
2355,1.181,COMPUT STAT DATA AN,3,0,1,0,0,0,1,0,1,0,0,0
2356,,CONSTR FOUND,3,1,0,0,0,1,0,0,0,0,1,0
2357,1.313,CR BIOL,3,0,0,0,0,1,0,0,0,0,1,1
2358,5.279,CRIT REV BIOCHEM MOL,3,0,0,0,0,0,0,0,0,0,0,3
2359,2.560,CURR ATHEROSCLER REP,3,0,0,0,0,0,0,0,0,0,0,3
2360,1.958,CURR CARDIOL REP,3,0,0,0,0,0,0,0,0,0,0,3
2361,,CURR DERMATOL REP,3,0,0,0,0,0,0,0,0,0,1,2
2362,,CURR GERIATR REP,3,0,0,0,1,0,1,0,1,0,0,0
2363,3.544,CURR OPIN ALLERGY CL,3,0,0,0,0,0,0,0,0,0,0,3
2364,2.821,CURR OPIN HEMATOL,3,0,0,0,1,0,1,0,0,0,0,1
2365,0.606,CURR PROTEOMICS,3,0,0,0,0,0,0,0,0,1,0,2
2366,2.168,CURR STEM CELL RES T,3,0,0,0,0,0,0,0,1,0,0,2
2367,,CUSH DIS OFT MISDXB,3,0,0,0,0,0,0,0,0,0,0,3
2368,1.587,CYTOGENET GENOME RES,3,0,0,0,0,0,1,1,1,0,0,0
2369,,DEMENTIA-LONDON,3,0,0,0,0,1,1,0,0,0,0,1
2370,3.214,DERMATOL CLIN,3,0,0,0,0,0,0,0,0,1,0,2
2371,,DEV OPHTHALMOL,3,0,0,0,0,0,0,0,0,0,0,3
2372,13.397,DIABETES CARE,3,0,0,1,0,0,0,1,0,0,0,1
2373,3.340,DIABETES VASC DIS RE,3,0,0,0,0,0,0,0,0,2,0,1
2374,,DIG TECHN LEARNXB,3,0,0,0,0,0,0,0,0,1,1,1
2375,2.241,DIGIT SIGNAL PROCESS,3,0,0,0,0,0,0,0,0,2,0,1
2376,3.095,DRUG DELIV,3,0,0,0,0,0,0,0,0,1,1,1
2377,,DRUG RES,3,0,0,0,0,0,0,0,0,0,0,3
2378,3.767,DYES PIGMENTS,3,0,0,0,0,0,0,0,1,0,0,2
2379,2.244,ECOL ENTOMOL,3,0,0,0,0,0,0,0,0,1,1,1
2380,,EDUC PSYCHOL REV,3,0,0,0,0,0,1,0,0,0,0,2
2381,2.851,ELECTROANAL,3,0,0,0,0,0,1,0,0,0,0,2
2382,7.422,EMERG INFECT DIS,3,0,0,0,1,1,0,0,0,0,0,1
2383,,EMERGENCE COMPLEX CO,3,0,0,0,0,0,0,0,0,0,0,3
2384,,ENG J-THAIL,3,0,0,1,0,0,0,0,0,0,0,2
2385,2.667,ENGINEERING-PRC,3,0,0,0,1,0,0,1,0,0,0,1
2386,4.732,ENVIRON RES,3,0,0,0,0,0,0,1,0,0,1,1
2387,1.500,EPILEPTIC DISORD,3,0,0,0,0,0,0,0,2,0,0,1
2388,2.954,EUR J CLIN NUTR,3,0,0,1,0,0,0,0,0,0,0,2
2389,1.017,EUR J ENTOMOL,3,0,0,0,0,0,0,0,0,0,1,2
2390,2.217,EUR J HISTOCHEM,3,0,0,0,1,0,0,0,0,0,0,2
2391,4.248,EUR J IMMUNOL,3,0,0,0,0,0,0,1,0,1,0,1
2392,0.698,EUR J INTEGR MED,3,0,1,1,0,0,0,0,0,0,0,1
2393,2.843,EUR J RADIOL,3,0,0,0,1,1,0,0,0,0,0,1
2394,,EUR J TRANSL MYOL,3,0,0,0,0,0,0,0,0,0,0,3
2395,,EUR ZOOL J,3,0,0,0,0,1,0,0,0,0,0,2
2396,3.151,EXPERT OPIN DRUG MET,3,0,0,0,0,0,1,0,0,0,0,2
2397,2.963,EXPERT REV GASTROENT,3,0,0,0,1,0,0,0,0,0,0,2
2398,,EXPLOR MENT HEAL,3,0,0,0,1,0,0,0,0,1,0,1
2399,1.813,EYE CONTACT LENS,3,0,0,0,0,0,0,0,0,0,0,3
2400,3.427,FARADAY DISCUSS,3,0,0,0,0,0,1,0,1,0,0,1
2401,0.590,FETAL PEDIATR PATHOL,3,0,0,0,0,0,0,1,0,1,0,1
2402,1.735,FISH PHYSIOL BIOCHEM,3,0,0,0,0,0,1,0,0,0,0,2
2403,,FORENS PSYCHIATR PSY,3,0,0,0,0,0,1,0,0,1,0,1
2404,2.027,FORENSIC SCI MED PAT,3,0,0,0,0,0,0,0,0,0,0,3
2405,,FUNCT FOODS HEALTH D,3,0,0,0,0,0,1,0,0,0,0,2
2406,2.369,FUTURE ONCOL,3,0,0,1,0,0,1,0,0,0,0,1
2407,0.342,GAC MED MEX,3,0,0,0,0,0,0,0,1,0,0,2
2408,,GENES DIS,3,0,0,0,0,0,0,0,0,0,0,3
2409,0.368,GERIATR PSYCHOL NEUR,3,0,0,0,0,0,0,1,0,0,0,2
2410,,GUT MICROBES,3,0,1,1,0,0,0,0,0,1,0,0
2411,1.008,HELL J NUCL MED,3,0,0,0,0,0,0,0,1,0,0,2
2412,1.854,HIGH ALT MED BIOL,3,0,0,1,0,0,0,0,1,0,0,1
2413,3.267,HISTOPATHOLOGY,3,0,0,0,0,0,0,0,2,0,0,1
2414,2.371,HUM FACTORS,3,0,0,0,0,0,1,1,0,0,0,1
2415,2.300,HUM GENE THER METHOD,3,0,0,0,1,1,0,0,0,0,0,1
2416,3.500,HUM GENOMICS,3,0,0,0,0,0,1,0,0,0,1,1
2417,0.252,IDEGGYOGY SZEMLE,3,0,0,0,0,0,1,0,1,0,0,1
2418,,IEEE INT CONF FUZZY,3,0,0,0,0,1,0,0,0,0,0,2
2419,4.585,IEEE T AFFECT COMPUT,3,0,0,0,0,0,0,0,0,0,0,3
2420,4.883,IEEE T CONTR SYST T,3,0,0,0,0,0,0,0,0,0,2,1
2421,5.824,IEEE T INF FOREN SEC,3,0,0,1,0,0,0,0,0,0,0,2
2422,1.744,IEEE T VLSI SYST,3,0,0,0,0,0,1,0,0,0,0,2
2423,0.873,IET SYST BIOL,3,0,0,0,1,0,0,0,0,0,0,2
2424,,INDIAN J PLAST SURG,3,0,0,0,0,0,0,0,0,0,0,3
2425,,INFANCY,3,0,0,0,0,0,0,0,1,0,1,1
2426,2.545,INFECT GENET EVOL,3,0,0,0,1,0,0,0,0,1,0,1
2427,2.199,INJURY,3,0,0,0,0,1,0,0,1,0,0,1
2428,4.700,INORG CHEM,3,0,0,0,0,0,0,0,0,0,0,3
2429,2.284,INT CLIN PSYCHOPHARM,3,0,0,0,0,0,0,1,0,1,0,1
2430,5.548,INT J BEHAV NUTR PHY,3,0,0,0,0,0,1,1,0,0,0,1
2431,2.577,INT J BIOMETEOROL,3,0,0,0,0,0,0,0,1,0,1,1
2432,4.034,INT J CARDIOL,3,0,0,0,0,0,0,0,1,0,0,2
2433,,INT J CLIN EXP HYP,3,0,0,0,0,1,0,1,0,1,0,0
2434,1.777,INT J COSMETIC SCI,3,0,0,0,1,0,1,0,0,0,1,0
2435,0.652,INT J DATA MIN BIOIN,3,0,0,0,1,0,0,0,0,0,0,2
2436,2.340,INT J ENDOCRINOL,3,0,0,0,0,0,0,0,0,0,0,3
2437,1.259,INT J HUM-COMPUT INT,3,0,0,0,0,0,0,1,0,0,0,2
2438,1.192,INT J MENT HEALTH AD,3,0,0,0,2,0,0,0,0,0,0,1
2439,2.768,INT J STEM CELLS,3,0,1,1,0,0,0,0,0,0,0,1
2440,,INT REV RES DEV DISA,3,0,0,0,0,0,0,0,0,1,0,2
2441,,INTEGR PSYCHOL BEHAV,3,0,0,0,0,0,1,0,0,0,0,2
2442,1.756,INTERACT CARDIOV TH,3,0,0,0,0,0,0,1,0,0,0,2
2443,1.625,INVERTEBR NEUROSCI,3,0,0,0,0,0,0,0,0,0,0,3
2444,1.056,INVERTEBR REPROD DEV,3,0,0,0,0,0,0,0,0,0,0,3
2445,6.224,INVEST RADIOL,3,0,0,0,0,0,0,1,0,0,0,2
2446,,IRAN C ELECTR ENG,3,0,0,0,0,0,0,0,1,0,0,2
2447,0.916,J AAPOS,3,2,0,0,0,0,0,0,0,0,0,1
2448,,J ACUPUNCT MERIDIAN,3,0,0,0,0,0,0,1,0,0,1,1
2449,2.406,J ADDICT MED,3,0,0,0,0,0,0,0,0,0,0,3
2450,4.098,J ADOLESCENT HEALTH,3,0,0,3,0,0,0,0,0,0,0,0
2451,2.175,J AM COLL NUTR,3,0,0,0,1,0,0,0,1,0,0,1
2452,,J ANAL TEST,3,0,0,0,0,0,0,1,0,0,1,1
2453,1.390,J APPL BIOMECH,3,0,0,0,0,0,1,0,0,0,0,2
2454,2.401,J APPL PHYCOL,3,0,0,0,0,0,0,2,0,0,0,1
2455,2.788,J ASSIST REPROD GEN,3,0,0,0,0,0,0,0,0,0,0,3
2456,7.607,J AUTOIMMUN,3,0,0,0,0,1,0,0,1,0,0,1
2457,2.472,J BONE MINER METAB,3,0,0,0,0,1,0,0,0,0,0,2
2458,3.249,J CANCER,3,0,0,0,0,0,0,0,0,0,0,3
2459,2.337,J CARDIOVASC TRANSL,3,0,0,0,0,0,0,0,0,0,0,3
2460,2.516,J CELL COMMUN SIGNAL,3,0,0,1,0,0,0,1,0,0,0,1
2461,,J CHILD FAM STUD,3,0,0,0,0,0,1,0,0,0,1,1
2462,2.450,J CLIN MONIT COMPUT,3,0,0,0,0,0,0,1,0,0,0,2
2463,,J COGN ENG DECIS MAK,3,0,0,0,0,0,0,0,0,1,0,2
2464,3.221,J COMPUT CHEM,3,0,0,0,0,0,0,2,0,0,0,1
2465,,J CONFLICT RESOLUT,3,0,0,0,0,0,1,0,0,2,0,0
2466,,J CROSS CULT PSYCHOL,3,0,0,0,0,1,2,0,0,0,0,0
2467,2.749,J DAIRY SCI,3,0,0,0,0,2,0,0,0,0,0,1
2468,,J DIAGN MED SONOG,3,0,0,1,0,2,0,0,0,0,0,0
2469,,J DUAL DIAGN,3,0,0,0,0,0,0,0,0,0,0,3
2470,1.650,J ELASTICITY,3,0,0,1,0,0,0,0,0,0,0,2
2471,0.780,J ELECTRON IMAGING,3,0,0,0,0,0,0,1,0,0,0,2
2472,3.166,J ENDOCRINOL INVEST,3,0,0,0,0,0,0,0,0,2,0,1
2473,3.120,J ENVIRON SCI-CHINA,3,0,0,0,0,0,0,2,0,0,0,1
2474,0.880,J EQUINE VET SCI,3,0,0,0,0,0,0,1,0,0,0,2
2475,1.483,J EVAL CLIN PRACT,3,0,0,0,0,1,0,1,0,0,0,1
2476,2.538,J EVOLUTION BIOL,3,0,1,0,0,0,0,0,0,0,0,2
2477,1.990,J EXP MAR BIOL ECOL,3,0,0,0,0,0,1,0,1,0,0,1
2478,,J EXTRACELL VESICLES,3,0,0,0,1,0,0,0,0,0,1,1
2479,2.852,J FOOD DRUG ANAL,3,0,0,0,1,0,0,0,0,0,1,1
2480,0.672,J GENET,3,0,0,0,0,0,1,0,0,0,0,2
2481,,J HEALTH PSYCHOL,3,0,0,0,0,1,0,0,1,0,0,1
2482,1.261,J HEALTHC ENG,3,0,0,0,0,0,0,0,2,0,0,1
2483,7.333,J HEMATOL ONCOL,3,0,1,0,0,1,0,0,0,0,0,1
2484,3.484,J INFORMETR,3,0,0,0,0,0,0,0,0,0,3,0
2485,0.966,J INSECT BEHAV,3,0,0,0,0,0,0,1,0,0,0,2
2486,,J INTELL DISABIL RES,3,0,0,0,0,0,0,0,0,2,0,1
2487,1.593,J IRAN CHEM SOC,3,0,0,0,0,1,0,0,0,0,0,2
2488,1.588,J KOREAN MED SCI,3,0,0,0,0,0,0,0,1,0,1,1
2489,0.493,J KOREAN PHYS SOC,3,0,0,0,0,0,0,0,0,1,0,2
2490,0.967,J LARYNGOL OTOL,3,0,0,0,0,0,0,0,0,0,0,3
2491,0.628,J MAGN,3,0,0,0,0,0,0,0,1,1,0,1
2492,3.046,J MAGN MAGN MATER,3,0,0,0,1,0,0,0,0,0,0,2
2493,,J MAN MANIP THER,3,0,0,0,0,0,0,0,0,0,0,3
2494,1.426,J MANIP PHYSIOL THER,3,0,0,0,0,0,0,1,0,1,0,1
2495,0.875,J MECH MED BIOL,3,0,0,0,0,1,0,0,0,0,0,2
2496,1.693,J MICROSC-OXFORD,3,0,0,0,1,0,0,0,0,0,0,2
2497,1.269,J MOD OPTIC,3,0,0,0,0,0,0,1,0,0,0,2
2498,4.513,J MOL LIQ,3,0,0,0,0,0,0,1,0,0,0,2
2499,1.507,J MOL MODEL,3,0,0,0,0,0,0,0,0,0,0,3
2500,1.868,J MOL RECOGNIT,3,0,0,0,0,0,0,0,0,1,0,2
2501,2.102,J MUSCLE RES CELL M,3,0,0,1,0,0,0,0,0,0,1,1
2502,1.651,J MUSCULOSKEL NEURON,3,0,1,0,0,0,0,0,1,0,0,1
2503,0.947,J NEUROL SURG PART A,3,0,0,1,0,0,0,0,0,0,0,2
2504,,J PHONETICS,3,0,0,0,1,0,0,0,0,1,0,1
2505,4.484,J PHYS CHEM C,3,0,0,0,0,0,0,0,0,0,0,3
2506,8.709,J PHYS CHEM LETT,3,0,0,0,0,0,1,1,0,0,0,1
2507,,J PSYCHOPATHOL BEHAV,3,0,0,1,0,0,0,1,0,0,0,1
2508,0.917,J PSYCHOPHYSIOL,3,0,0,0,0,0,1,0,1,0,0,1
2509,0.608,J PSYCHOSOC NURS MEN,3,0,0,0,0,0,0,0,0,0,0,3
2510,1.802,J REHABIL MED,3,0,0,0,1,0,1,1,0,0,0,0
2511,2.322,J REPROD IMMUNOL,3,0,0,0,0,0,0,0,0,2,1,0
2512,2.415,J SEP SCI,3,0,0,0,1,0,0,0,0,0,0,2
2513,,J SEX RES,3,0,0,0,0,0,0,0,0,0,0,3
2514,2.849,J SHOULDER ELB SURG,3,0,0,1,0,0,0,0,0,0,0,2
2515,1.088,J SIGNAL PROCESS SYS,3,0,0,0,0,0,0,0,0,0,1,2
2516,,J STOMATOL ORAL MAXI,3,0,0,0,0,1,0,1,0,0,1,0
2517,,J SUBST ABUSE TREAT,3,0,0,0,0,0,1,1,0,0,0,1
2518,3.695,J TRAUMA ACUTE CARE,3,0,0,1,1,0,1,0,0,0,0,0
2519,1.554,J VET BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
2520,1.441,J VET PHARMACOL THER,3,0,0,0,0,0,0,0,0,0,0,3
2521,1.327,J VET SCI,3,0,0,0,0,0,0,0,0,0,1,2
2522,2.097,J WOMENS HEALTH,3,0,0,1,1,0,0,1,0,0,0,0
2523,3.295,JAMA OTOLARYNGOL,3,0,0,0,1,0,0,0,0,0,0,2
2524,0.439,JCPSP-J COLL PHYSICI,3,0,0,0,0,0,0,0,0,0,0,3
2525,1.452,JPN J APPL PHYS,3,0,0,0,0,1,0,0,0,1,1,0
2526,1.044,JPN J RADIOL,3,0,0,1,0,0,0,0,0,0,0,2
2527,,JPN PSYCHOL RES,3,0,0,0,1,0,0,1,0,0,0,1
2528,,JUNDISHAPUR J NAT PH,3,0,0,0,0,0,0,0,0,0,0,3
2529,2.131,KOREAN J INTERN MED,3,0,0,0,0,0,0,0,0,0,0,3
2530,,LEARN INDIVID DIFFER,3,0,0,0,0,0,0,0,0,0,1,2
2531,,LECT N BIOINFORMAT,3,0,0,0,0,0,0,0,0,1,0,2
2532,1.832,MAGN RESON MATER PHY,3,0,0,0,0,0,0,0,0,0,1,2
2533,0.196,MAGY ALLATORVOSOK,3,0,0,0,0,0,0,0,0,0,0,3
2534,2.467,MATERIALS,3,0,0,0,0,0,0,0,0,0,0,3
2535,,MED BALEAR,3,0,0,0,0,0,0,0,0,0,3,0
2536,,MET DIS FOUND CLINXB,3,0,0,0,1,0,0,0,0,0,1,1
2537,,METABOLITES,3,0,0,0,0,0,0,0,2,0,0,1
2538,,MICROBIOL SPECTR,3,0,0,0,0,0,1,0,0,0,1,1
2539,9.133,MICROBIOME,3,0,0,0,2,1,0,0,0,0,0,0
2540,5.705,MICROCHIM ACTA,3,0,0,0,0,0,1,0,0,0,0,2
2541,,MILITARY MED RES,3,0,0,0,0,0,0,0,0,0,0,3
2542,4.412,MOL PHYLOGENET EVOL,3,0,0,0,1,0,0,0,0,1,0,1
2543,8.500,MOL SYST BIOL,3,0,0,0,1,0,0,0,0,0,0,2
2544,,MONOGR SUPRAMOL CHEM,3,0,0,0,0,0,0,1,0,0,1,1
2545,3.008,MRS COMMUN,3,0,0,0,0,1,0,0,0,0,0,2
2546,7.360,MUCOSAL IMMUNOL,3,0,0,0,0,0,1,0,0,0,0,2
2547,,MUSCULOSKEL SCI PRAC,3,0,0,0,0,0,0,1,0,0,0,2
2548,2.070,NANO COMMUN NETW,3,0,0,0,1,0,1,0,0,0,0,1
2549,,NANO LIFE,3,0,0,0,1,0,0,0,0,0,0,2
2550,7.994,NANO RES,3,0,0,0,0,0,0,0,1,1,0,1
2551,1.904,NANOTECHNOL REV,3,0,0,0,0,0,0,1,0,0,0,2
2552,5.811,NANOTOXICOLOGY,3,0,0,0,0,0,1,0,0,0,2,0
2553,,NAT PRODUCT BIOPROSP,3,0,0,0,0,0,0,1,0,0,0,2
2554,15.162,NAT REV CARDIOL,3,0,0,0,0,0,0,0,0,1,1,1
2555,0.702,NEUROCHIRURGIE,3,0,1,0,0,0,0,0,0,1,0,1
2556,2.487,NEUROMUSCULAR DISORD,3,0,0,0,0,0,0,0,1,0,0,2
2557,0.929,NEUROSCIENCES,3,0,0,0,0,0,0,0,0,0,0,3
2558,79.260,NEW ENGL J MED,3,0,0,0,1,0,1,0,0,0,0,1
2559,,NUCLEUS CALCUTTA,3,0,0,0,0,1,0,0,0,1,0,1
2560,,NURT NAT ATT CHILDXB,3,0,0,0,1,0,0,0,1,0,0,1
2561,3.483,NUTR METAB,3,0,0,0,1,0,0,0,0,1,0,1
2562,3.143,ONCOL RES,3,0,0,0,0,0,0,0,0,0,2,1
2563,3.680,ORG ELECTRON,3,0,0,0,0,0,0,0,0,0,0,3
2564,2.567,ORGANOGENESIS,3,0,0,0,0,0,0,0,0,0,0,3
2565,,P ASM INT MECH ENGXB,3,0,0,0,0,1,0,0,1,0,0,1
2566,5.347,P NUTR SOC,3,0,0,1,0,1,0,1,0,0,0,0
2567,2.354,PAEDIATR RESPIR REV,3,0,0,0,1,0,1,0,0,0,0,1
2568,2.558,PARASITOL RES,3,0,0,0,0,0,0,0,0,0,1,2
2569,1.281,PATTERN ANAL APPL,3,0,0,0,0,1,0,0,0,1,0,1
2570,0.860,PEDIATR INT,3,0,0,0,0,0,0,0,0,0,0,3
2571,,PERIOPER MED,3,0,0,0,0,0,0,1,0,1,0,1
2572,,PERS SOC PSYCHOL B,3,0,0,0,1,0,0,0,1,0,0,1
2573,0.385,PESQUI VET BRASIL,3,0,0,0,0,0,1,0,0,0,1,1
2574,3.812,PHARMACOGENOMICS J,3,0,0,0,0,0,0,0,0,0,1,2
2575,,PHILOS PSYCHIAT PSY,3,0,0,0,0,0,0,1,0,0,0,2
2576,,PHYS PATH ANG SIGNXB,3,0,0,0,0,0,0,0,0,0,0,3
2577,20.099,PHYS REP,3,0,0,0,0,0,0,0,0,0,3,0
2578,1.960,PHYSICA D,3,0,0,0,0,0,0,0,0,0,0,3
2579,3.036,PHYTOPATHOLOGY,3,0,0,0,0,0,0,0,0,0,0,3
2580,2.730,PITUITARY,3,0,0,1,0,0,0,0,0,2,0,0
2581,5.949,PLANT PHYSIOL,3,0,0,2,0,0,0,0,0,0,0,1
2582,2.935,POLYMERS-BASEL,3,0,0,0,0,0,0,0,2,0,0,1
2583,,POSTEP PSYCHIAT NEU,3,0,0,2,0,0,0,0,0,0,0,1
2584,,POZ STUD CONTEMP LIN,3,0,0,0,0,0,1,0,2,0,0,0
2585,,PROC ASME DES ENG TE,3,0,1,0,0,0,0,0,0,0,0,2
2586,,PROC IUTAM,3,0,0,0,0,0,0,0,0,0,0,3
2587,,PROC SINGAP HEALTHC,3,0,0,0,0,0,0,0,0,1,0,2
2588,,PROCEDIA COMPUT SCI,3,0,0,0,0,1,0,0,0,1,1,0
2589,1.338,PROTEIN EXPRES PURIF,3,0,0,1,0,1,0,1,0,0,0,0
2590,,PSICOL CLIN SVILUPP,3,0,1,0,0,0,0,0,0,0,0,2
2591,,PSICOLOGICA,3,0,0,0,0,0,1,0,0,0,0,2
2592,,PSYCHIAT QUART,3,0,0,0,0,0,0,0,0,0,1,2
2593,,PSYCHOL INJ LAW,3,0,0,0,1,0,0,0,0,0,0,2
2594,,PSYCHOL MARKET,3,0,0,0,0,1,0,1,0,0,0,1
2595,,PSYCHOL TRAUMA-US,3,0,0,0,0,0,0,0,1,1,0,1
2596,2.231,QUANT IMAG MED SURG,3,1,0,1,0,0,0,0,0,0,0,1
2597,2.163,QUATERN INT,3,0,0,0,0,0,0,0,0,0,0,3
2598,1.351,REHABIL NURS,3,0,0,0,0,0,1,0,0,0,0,2
2599,,REHABIL RES PRACT,3,0,0,0,0,0,0,0,0,0,0,3
2600,2.852,REPROD BIOL ENDOCRIN,3,0,0,0,0,0,0,0,1,0,0,2
2601,1.422,REPROD DOMEST ANIM,3,0,0,0,0,0,0,0,1,0,1,1
2602,3.751,RESP RES,3,0,0,0,0,0,0,0,0,0,0,3
2603,5.863,RESUSCITATION,3,0,1,0,0,0,0,1,0,0,0,1
2604,,REV IBEROAM PSICOL S,3,0,0,0,0,0,0,0,0,0,1,2
2605,1.360,REV INVEST CLIN,3,0,0,0,0,0,0,0,0,1,1,1
2606,1.169,REV MED INTERNE,3,0,0,0,0,0,0,1,0,0,0,2
2607,1.428,REV SCI INSTRUM,3,0,0,0,0,1,0,0,0,0,0,2
2608,3.739,RIV NUOVO CIMENTO,3,2,0,0,0,0,0,0,0,0,0,1
2609,,RSC METALLOBIO SER,3,0,1,1,0,0,0,1,0,0,0,0
2610,,RSC THEOR COMPUT CHE,3,0,0,0,0,0,0,1,0,0,0,2
2611,0.838,RUSS J BIOORG CHEM+,3,0,0,0,0,0,0,0,1,0,0,2
2612,,SALUD MENT,3,0,0,0,0,0,0,0,0,0,0,3
2613,,SECOND LANG RES,3,0,0,0,0,1,0,0,2,0,0,0
2614,1.081,SINGAP MED J,3,0,0,0,0,0,1,0,0,0,0,2
2615,,SOURCE CODE BIOL MED,3,0,0,0,0,0,0,0,0,1,0,2
2616,,SPAT COGN COMPUT,3,0,0,0,0,0,0,0,0,1,0,2
2617,,SPORT ETHICS PHILOS,3,0,0,1,0,0,0,1,0,0,0,1
2618,3.531,STRUCT EQU MODELING,3,0,0,0,0,0,0,1,1,1,0,0
2619,,STUD NAT PROD CHEM,3,0,0,0,0,0,0,0,0,0,1,2
2620,,SUBST ABUS-RES TREAT,3,0,0,0,0,0,0,0,0,0,0,3
2621,,SUCC LOC AN RESTXB,3,0,0,0,0,0,0,0,0,0,0,3
2622,3.574,SURGERY,3,0,0,0,0,0,0,0,0,0,0,3
2623,2.377,TETRAHEDRON,3,0,0,0,0,0,0,1,0,0,0,2
2624,2.125,TETRAHEDRON LETT,3,0,0,0,0,0,0,0,0,1,0,2
2625,4.750,THER ADV NEUROL DISO,3,0,0,0,1,0,0,0,0,2,0,0
2626,2.038,THER HYPOTHERMIA TEM,3,0,1,0,0,0,0,0,0,0,0,2
2627,,THINK REASONING,3,0,2,0,0,0,0,0,0,0,0,1
2628,1.771,TOP STROKE REHABIL,3,0,0,1,0,0,1,0,0,0,0,1
2629,1.255,TOXICOL IND HEALTH,3,0,0,0,0,0,0,0,0,0,0,3
